,pauthor,peditor,ptitle,pyear,paddress,ppublisher,pseries,pid,pkey,ptype_id,pjournal_id,pbooktitle_id,pjournalfull_id,pbooktitlefull_id,partition
3967,Using ambients to control resources.,,David Teller|Pascal Zimmer|Daniel Hirschkoff,-2004,,,,2030502,journals/ijisec/TellerZH04,3,564,0,564,0,3
3977,Daniel Ramsbrock|Robin Berthier|Michel Cukier,,Profiling Attacker Behavior Following SSH Compromises.,2007,,,,190623,conf/dsn/RamsbrockBC07,5,0,1251,0,1251,3
3986,Steven M. Seitz|Yasuyuki Matsushita|Kiriakos N. Kutulakos,,A Theory of Inverse Light Transport.,-2005,,,,344189,conf/iccv/SeitzMK05,1,0,313,0,313,3
3996,Paolo Arena|Maide Bucolo|Luigi Fortuna|Mattia Frasca|Manuela La Rosa|F. Sapuppo|Elena Umana|David Shannahoff-Khalsa,,d-infinite Criteria for MEG Characterization.,2007,,,,503155,conf/iscas/ArenaBFFRSUS07,2,0,897,0,897,3
4000,Flavio Corradini|Maria Rita Di Berardini|Walter Vogler,,Liveness of a mutex algorithm in a fair process algebra.,2009,,,,1814046,journals/acta/CorradiniBV09,5,165,0,165,0,3
4011,Ji-Young Lim|Ki-Joon Chae,,Flow Admission Control for MPLS Support of DiffServ.,2002,,,,400359,conf/icoin/LimC02,1,0,1215,0,1215,3
4016,Daniela Rosu 0002|Ryszard Janicki,,On Concurrency Control in Object-oriented Databases.,-2002,,,,628690,conf/pdpta/RosuJ02,2,0,40,0,40,3
4017,Colin McDiarmid|Bruce A. Reed,,Concentration for self-bounding functions and an inequality of Talagrand.,-2006,,,,2195595,journals/rsa/McDiarmidR06,2,410,5,410,5,3
4020,Michael Meier 0002|Michael Schmidt|Georg Lausen,,On Chase Termination Beyond Stratification.,2009,,,,2371906,journals/pvldb/MeierSL09,3,268,5,268,5,3
4035,Antonio Fernández Anta|Chryssis Georgiou|Miguel A. Mosteiro,,Designing Mechanisms for Reliable Internet-based Computing.,-2008,,,,601305,conf/nca/AntaGM08,0,0,1217,0,1217,3
4045,Fabio Lamantia|Sergio Ortobelli Lozza|Svetlozar T. Rachev,,Time-Scale Transformations: Effects on VaR Models.,2004,,,,328399,conf/iccS/LamantiaOR04,1,0,1221,0,1221,3
4049,Hye-Jeong Cho|Yeo-Song Lee|Chae-Bong Sohn|Kwang-Sue Chung|Seoung-Jun Oh,,A novel video copy detection method based on statistical analysis.,-2009,,,,390795,conf/icmcs/ChoLSCO09,5,0,179,0,179,3
4050,Dawei Huang|William T. M. Dunsmuir,,Computing Joint Distributions of 2D Moving Median Filters With Applications to Detection of Edges.,1998,,,,2172443,journals/pami/HuangD98,3,326,5,326,5,3
4051,Charles J. Gillan|Thomas Steinke|J. Bock|S. Borchert|Ivor T. A. Spence|N. S. Scott,,Programming Challenges for the Implementation of Numerical Quadrature in Atomic Physics on FPGA and GPU Accelerators.,-2010,,,,97832,conf/ccgrid/GillanSBBSS10,4,0,5,0,5,3
4054,Thomas Augustin,,On Decision Making under Ambiguous Prior and Sampling Information.,-2001,,,,511720,conf/isipta/Augustin01,2,0,2404,0,2404,3
4063,Ingo Kreuz|Dieter Roller 0002,,Relevant Knowledge First - Reinforcement Learning and Forgetting in Knowledge Based Configuration,-2001,,,,1904776,journals/corr/cs-AI-0109034,2,5,5,5,5,3
4064,Diane Louise Jung,,Coalescing the Campus Cultures of Two Education Technology Programs.,1998,,,,705634,conf/siguccs/Jung98,1,0,316,0,316,3
4068,H. Van Dyke Parunak|Sven Brueckner|John A. Sauter|Robert S. Matthews,,Distinguishing Environmental and Agent Dynamics: A Case Study in Abstraction and Alternate Modeling Technologies.,2000,,,,219921,conf/esaw/ParunakBSM00,1,0,1896,0,1896,3
4074,Rui Han|Yingbo Liu|Lijie Wen|Jianmin Wang,,Probability Timing Constraint WF-Nets and Their Application to Timing Schedulability Analysis of Workflow Management Systems.,-2009,,,,894815,conf/csie/HanLWW09,1,0,2406,0,2406,3
4075,Wim Laurier|Geert Poels,,Simulating Liquidity in Value and Supply Chains.,-2009,,,,88361,conf/caise/LaurierP09,1,0,2407,0,2407,3
4091,Øyvind Hanssen|Frank Eliassen,,A Framework for Policy Bindings.,-1999,,,,187611,conf/doa/HanssenE99,1,0,1523,0,1523,3
4104,J. Manuel Cano Izquierdo|Yannis A. Dimitriadis|Eduardo Gómez-Sánchez|Juan López Coronado,,Learning from noisy information in FasArt and FasBack neuro-fuzzy systems.,2001,,,,2166373,journals/nn/IzquierdoDGC01,3,38,824,38,824,3
4105,Generalization of Deformable Registration in Riemannian Sobolev Spaces.,,Darko Zikic|Maximilian Baust|Ali Kamen|Nassir Navab,2010,,,,585229,conf/miccai/ZikicBKN10,2,0,665,0,665,3
4108,Rui Wang 0010|XiaoFeng Wang|Zhou Li|Haixu Tang|Michael K. Reiter|Zheng Dong,,Privacy-preserving genomic computation through program specialization.,-2009,,,,99055,conf/ccs/WangWLTRD09,2,0,5,0,5,3
4111,Jérôme Chevalier|Maxime de Nanclas|Luc Filion|Olivier Benny|Mathieu Rondonneau|Guy Bois|El Mostapha Aboulhamid,,A SystemC Refinement Methodology for Embedded Software.,-2006,,,,1961681,journals/dt/ChevalierNFBRBA06,2,91,5,91,5,3
4118,Xi Tong|Dalu Zhang|Zhe Yang 0003,,Efficient Content Location Based On Interest-Cluster in Peer-to-Peer System.,-2005,,,,356167,conf/icebe/TongZ005,2,0,1236,0,1236,3
4122,Bruno Martins|Mário J. Silva|Sérgio Freitas|Ana Paula Afonso,,Handling Locations in Search Engine Queries.,-2006,,,,272748,conf/gir/MartinsSFA06,1,0,2408,0,2408,3
4134,Eryk Kylikowski|Riccardo Scandariato|Wouter Joosen,,Using Multi-Level Security Annotations to Improve Software Assurance.,-2008,,,,280588,conf/hase/KylikowskiSJ08,1,0,1763,0,1763,3
4137,Anjali Sardana|Ramesh Chandra Joshi,,Honeypot Based Routing to Mitigate DDoS Attacks on Servers at ISP Level.,-2008,,,,837709,conf/isip/SardanaJ08,1,0,514,0,514,3
4141,Andreas C. Nearchou|Nikos A. Aspragathos,,Collision-Free Cartesian Trajectory Generation Using Raster Scanning and Genetic Algorithms.,1998,,,,2314452,journals/jirs/NearchouA98,3,33,0,33,0,3
4145,Analysis and Experiments of Maximum Throughput in Wireless Multi-Hop Networks for VoIP Application.,,Masahiko Inaba|Yoshihiro Tsuchiya|Hiroo Sekiya|Shiro Sakata|Kengo Yagyu,2009,,,,2016456,journals/ieicet/InabaTSSY09,3,34,5,34,5,3
4149,Jorge Axel Domínguez-López|Robert I. Damper|Richard M. Crowder|Christopher J. Harris,,Adaptive neurofuzzy control of a robotic gripper with on-line machine learning.,2004,,,,2192537,journals/ras/Dominguez-LopezDCH04,3,217,0,217,0,3
4153,Günther Stattenberger|Torsten Braun,,Performance of a Bandwidth Broker for DiffServ Networks.,2003,,,,562044,conf/kivs/StattenbergerB03,4,0,1619,0,1619,3
4156,David J. Spiegelhalter|Steffen L. Lauritzen,,Techniques for Bayesian analysis in expert systems.,-1990,,,,1825751,journals/amai/SpiegelhalterL90,0,429,5,429,5,3
4160,Reinhard Kirchner,,Ein Verfahren zum Entwurf von asynchronen Schaltwerken mit flankenempfindlichen Speichergliedern.,-1977,,,,1968258,journals/eik/Kirchner77,0,142,5,142,5,3
4162,Roman C. Kordasiewicz|Michael D. Gallant|Shahram Shirani,,A Robust Method of Determining Context-Coder Solutions for Encoding Affine Motion Vectors.,-2007,,,,900281,conf/icassp/KordasiewiczGS07,1,0,1494,0,1494,3
4164,David Gouaillier|Vincent Hugel|Pierre Blazevic|Chris Kilner|Jérôme Monceaux|Pascal Lafourcade 0002|Brice Marnier|Julien Serre|Bruno Maisonnier,,The NAO humanoid: a combination of performance and affordability,-2008,,,,1916736,journals/corr/abs-0807-3223,3,5,5,5,5,3
4166,Alan M. Frieze|Ravi Kannan,,Quick Approximation to Matrices and Applications.,-1999,,,,1884642,journals/combinatorica/FriezeK99,5,313,5,313,5,3
4181,Synthesizing Controllers for Hybrid Systems.,,Deepak Kapur|R. K. Shyamasundar,-1997,,,,302343,conf/hybrid/KapurS97,4,0,2412,0,2412,3
4184,Fault Tolerant Planning for Critical Robots.,,Benjamin Lussier|Matthieu Gallien|Jérémie Guiochet|Félix Ingrand|Marc-Olivier Killijian|David Powell,-2007,,,,190748,conf/dsn/LussierGGIKP07,2,0,1251,0,1251,3
4188,Nikunj Raghuvanshi|Nico Galoppo|Ming C. Lin,,Accelerated wave-based acoustics simulation.,-2008,,,,710155,conf/sma/RaghuvanshiGL08,1,0,2414,0,2414,3
4189,Faming Liang|Jian Zhang 0008,,Learning Bayesian networks for discrete data.,2009,,,,2323048,journals/csda/LiangZ09,0,347,5,347,5,3
4194,Rong Yan|Jian Zhang 0003,,Transfer Learning Using Task-Level Features with Application to Information Retrieval.,2009,,,,461413,conf/ijcai/YanZ09,2,0,71,0,71,3
4198,Fabrizio Caruso|Jacopo D'Aurizio|Alasdair McAndrew,,Efficient Finite Fields in the Maxima Computer Algebra System.,2008,,,,828415,conf/waifi/CarusoDM08,1,0,1009,0,1009,3
4204,Michael Hoffmann 0002|Richard M. Thomas|Nikola Ruskuc,,Automatic Semigroups with Subsemigroups of Finite Rees Index.,2002,,,,2019530,journals/ijac/HoffmannTR02,0,401,5,401,5,3
4205,DF-PN in Go: An Application to the One-Eye Problem.,,Akihiro Kishimoto|Martin Müller 0003,-2003,,,,21764,conf/acg/Kishimoto003,1,0,1258,0,1258,3
4206,Feature Sensitivity on Biochemical Signaling Pathways.,,George Papadopoulos 0005|Martin Brown,-2007,,,,109963,conf/cibcb/0005B07,1,0,1259,0,1259,3
4213,Tsuyoshi Oguni|Takashi Yoshino 0002|Masaki Nakagawa,,Demonstration of the IdeaBoard Interface and Applications.,-1997,,,,477647,conf/interact/OguniYN97,2,0,455,0,455,3
4217,Gang Huang|Li Zhou|Xuanzhe Liu|Hong Mei|Shing-Chi Cheung,,Performance Aware Service Pool in Dependable Service Oriented Architecture.,-2006,,,,2103341,journals/jcst/HuangZLMC06,3,198,5,198,5,3
4219,Fading Channels: Information-Theoretic and Communication Aspects.,,Ezio Biglieri|John G. Proakis|Shlomo Shamai,1998,,,,2255503,journals/tit/BiglieriPS98,0,2,5,2,5,3
4225,Peter Peltonen|Antti Salovaara|Giulio Jacucci|Tommi Ilmonen|Carmelo Ardito|Petri Saarikko|Vikram Batra,,Extending large-scale event participation with user-created mobile media on a public display.,-2007,,,,840136,conf/mum/PeltonenSJIASB07,2,0,207,0,207,3
4229,Prévision des cots de construction dans les pays en développement. Vers une nouvelle approche décisionnelle.,,M. Blanche Manjia|V. Foka Kedang|P. Louzolo-Kimbembé|Chrispin Pettang,-2009,,,,2370189,journals/jds/ManjiaKLP09,2,677,362,677,362,3
4232,Qingyu Zhang|Mei Cao,,"Human-machine web interface design for electronic commerce: a review of design perspectives, objectives, dimensions, and techniques.",2003,,,,2340651,journals/ijstm/ZhangC03,0,560,5,560,5,3
4235,Shahram Javey|Kin'ichi Mitsui|Hiroaki Nakamura|Tsuyoshi Ohira|Kazu Yasuda|Kazushi Kuse|Tsutomu Kamimura|Richard Helm,,Architecture of the XL C++ browser.,1992,,,,90542,conf/cascon/JaveyMNOYKKH92,1,0,350,0,350,3
4237,Saamaja Vupputuri|Kiran Rachuri|C. Siva Ram Murthy,,On providing event reliability and maximizing network lifetime using mobile Data-Collectors in Wireless Sensor Networks.,2009,,,,294425,conf/hipc/VupputuriRM09,1,0,5,0,5,3
4238,Jian-Jun Qi|Zeng-zhi Li,,Managing Trust for Secure Active Networks.,2005,,,,100219,conf/ceemas/QiL05,1,0,2418,0,2418,3
4240,Zoltán Miklós|Nicolas Bonvin|Paolo Bouquet|Michele Catasta|Daniele Cordioli|Peter Fankhauser|Julien Gaugaz|Ekaterini Ioannou|Hristo Koshutanski|Antonio Maña,,From Web Data to Entities and Back.,2010,,,,88370,conf/caise/MiklosBBCCFGIKMa10,2,0,1264,0,1264,3
4241,Dongseok Kim|Hanmin Jung|Gary Geunbae Lee,,Unsupervised learning of mDTD extraction patterns for Web text mining.,2003,,,,2059966,journals/ipm/KimJL03,3,79,5,79,5,3
4256,Bart Demoen|Maria J. García de la Banda|Warwick Harvey|Kim Marriott|Peter J. Stuckey,,Herbrand Constraint Solving in HAL.,1999,,,,384747,conf/iclp/DemoenBHMS99,4,0,529,0,529,3
4262,Boting Yang|Cao An Wang,,Detecting tetrahedralizations of a set of line segments.,2004,,,,2079981,journals/jal/YangW04,2,497,0,497,0,3
4271,Reind P. van de Riet,,Making Expert Systems Explicit - Response.,1986,,,,445463,conf/ifip/Riet86,2,0,726,0,726,3
4275,John R. Rice|Saul Rosen,,Computer Sciences at Purdue University-1962 to 2000.,-2004,,,,1826932,journals/annals/RiceR04,3,205,0,205,0,3
4277,Takahiro Matsuda 0002|Goichiro Hanaoka|Kanta Matsuura|Hideki Imai,,An Efficient Encapsulation Scheme from Near Collision Resistant Pseudorandom Generators and Its Application to IBE-to-PKE Transformations.,-2009,,,,149917,conf/ctrsa/MatsudaHMI09,1,0,5,0,5,3
4283,Managing a socially constructed technology: the case of CT scanning.,,J.-C. Spender,1995,,,,290791,conf/hicss/Spender95,5,0,1522,0,1522,3
4289,Approximate string search in spatial databases.,,Bin Yao 0002|Feifei Li|Marios Hadjieleftheriou|Kun Hou,2010,,,,353590,conf/icde/YaoLHH10,1,0,5,0,5,3
4294,Francisco J. Planes|John E. Beasley,,Path finding approaches and metabolic pathways.,2009,,,,1940185,journals/dam/PlanesB09,3,283,5,283,5,3
4296,Collage of Iso-Picture Languages and P Systems.,,S. Annadurai|V. Rajkumar Dare|T. Kalyani|D. Gnanaraj Thomas,2010,,,,904112,conf/compimage/AnnaduraiDKT10,1,0,2422,0,2422,3
4303,Jianbo Gao|Yinhe Cao|Yan Qi 0003|Jing Hu,,Building Innovative Representations of DNA Sequences to Facilitate Gene Finding.,2005,,,,1984354,journals/expert/GaoCQH05,3,53,5,53,5,3
4304,Distributed Fault Monitoring Scheme Based on Optical Power for Optical Burst Switching Network.,,Ruyan Wang|Jiaofa Chang|Keping Long|Xiaolong Yang|Dan Liu,-2007,,,,889057,conf/nas/WangCLYL07,1,0,1275,0,1275,3
4309,Frank Puppe|Stefan Schewe,,Mehrfachverwendung von diagnostischen Wissensbasen in der Medizin.,1997,,,,2141335,journals/ki/PuppeS97,3,105,5,105,5,3
4312,José Luis Ayala|David Atienza|Philip Brisk,,Thermal-aware data flow analysis.,-2009,,,,158832,conf/dac/AyalaAB09,1,0,287,0,287,3
4314,Weihua Zhang|Xinglong Qian|Ye Wang|Binyu Zang|Chuanqi Zhu,,Optimizing compiler for shared-memory multiple SIMD architecture.,2006,,,,567413,conf/lctrts/ZhangQWZZ06,4,0,164,0,164,3
4316,Klaus Havelund|Natarajan Shankar,,Experiments in Theorem Proving and Model Checking for Protocol Verification.,1996,,,,243784,conf/fm/HavelundS96,2,0,1970,0,1970,3
4317,Oya Y. Rieger,,Framing digital humanities: The role of new media in humanities scholarship.,-2010,,,,1988939,journals/firstmonday/Rieger10,0,679,5,679,5,3
4319,Benedict du Boulay|Genaro Rebolledo-Mendez|Rosemary Luckin|Erika Martínez-Mirón,,Motivationally Intelligent Systems: Diagnosis and Feedback.,-2007,,,,38692,conf/aied/BoulayRLM07,2,0,90,0,90,3
4323,Malcolm C. Pike,,Certification of algorithm 200 [G5] normal random.,1965,,,,1857620,journals/cacm/Pike65b,0,57,5,57,5,3
4325,Peter Antal|Geert Fannes|Dirk Timmerman|Yves Moreau|Bart De Moor,,Bayesian applications of belief networks and multilayer perceptrons for ovarian tumor classification with rejection.,2003,,,,1835344,journals/artmed/AntalFTMM03,0,321,5,321,5,3
4333,Guoan Yang|Huub van de Wetering|Ming Hou|Chihiro Ikuta|Yuehu Liu,,A Novel Design Approach for Contourlet Filter Banks.,-2010,,,,2017693,journals/ieicet/YangWHIL10,2,34,5,34,5,3
4338,Abhijeet Gaikwad|Ioane Muni Toke,,GPU based sparse grid technique for solving multidimensional options pricing PDEs.,-2009,,,,674388,conf/sc/GaikwadT09,1,0,1285,0,1285,3
4341,Seref Sagiroglu|Ramazan Bayindir|Orhan Kaplan|Hamdi Tolga Kahraman,,Development of an Intelligent Decision Support System for Determining the Efficiency of Shunt Active Power Filter.,2009,,,,395139,conf/icmla/SagirogluBKK09,1,0,0,0,0,3
4343,Dissociable Brain Mechanisms Underlying the Conscious and Unconscious Control of Behavior.,,Simon van Gaal|Victor A. F. Lamme|Johannes J. Fahrenfort|K. Richard Ridderinkhof,2011,,,,2371604,journals/jocn/GaalLFR11,0,234,5,234,5,3
4344,Jing Gao|Shien Lin|Andy Koronios,,Data Quality in Engineering Asset Management Organizations - Current Picture in Australia.,2006,,,,487194,conf/iq/GoaKL06,1,0,132,0,132,3
4350,Joohi Lee|Gentaro Hirota|Andrei State,,Modeling Real Objects Using Video See-Through Augmented Reality.,2002,,,,2185390,journals/presence/LeeHS02,2,113,5,113,5,3
4353,Thomas A. Phelps|Robert Wilensky,,"Toward Active, Extensible, Networked Documents: Multivalent Architecture and Applications.",1996,,,,185198,conf/dl/PhelpsW96,2,0,2426,0,2426,3
4362,Roland Wismüller|Thomas Ludwig 0002,,Interoperable Run-Time Tools for Distributed Systems--A Case Study.,2000,,,,2264397,journals/tjs/WismullerL00,3,97,0,97,0,3
4364,Manuel Jose Castro Díaz|E. D. Fernández-Nieto|A. M. Ferreiro|José A. García-Rodríguez|Carlos Parés,,High Order Extensions of Roe Schemes for Two-Dimensional Nonconservative Hyperbolic Systems.,2009,,,,2129306,journals/jscic/DiazFFGP09,5,235,5,235,5,3
4369,Johnnie Birch|Robert A. van Engelen|Kyle A. Gallivan|Yixin Shou,,An empirical evaluation of chains of recurrences for array dependence testing.,-2006,,,,11781,conf/IEEEpact/BirchEGS06,1,0,509,0,509,3
4374,Tankut Akgul|Vincent John Mooney,,Instruction-level reverse execution for debugging.,2002,,,,621450,conf/paste/AkgulM02,2,0,5,0,5,3
4377,Orthographic case restoration using supervised learning without manual annotation.,,Cheng Niu|Wei Li 0003|Jihong Ding|Rohini K. Srihari,2004,,,,2020164,journals/ijait/NiuLDS04,3,67,5,67,5,3
4380,Using Hajós' Construction to Generate Hard Graph 3-Colorability Instances.,,Sheng Liu|Jian Zhang 0001,2006,,,,45213,conf/aisc/LiuZ06,2,0,2427,0,2427,3
4381,Daniel P. Huttenlocher|Peter C. Wayner,,Finding convex edge groupings in an image.,-1992,,,,2026320,journals/ijcv/HuttenlocherW92,0,93,5,93,5,3
4395,Efficient delay-tolerant particle filtering,,Boris N. Oreshkin|Xuan Liu|Mark Coates,2010,,,,1928421,journals/corr/abs-1009-4409,3,5,5,5,5,3
4396,D. Sculley,,Practical learning from one-sided feedback.,-2007,,,,555526,conf/kdd/Sculley07,1,0,5,0,5,3
4399,Howard Barringer|Michael Fisher|Dov M. Gabbay|Graham Gough|Richard Owens,,METATEM: A Framework for Programming in Temporal Logic.,1989,,,,655130,conf/rex/BarringerFGGO89,1,0,2429,0,2429,3
4401,Grégoire Sutre|Alain Finkel|Olivier Roux|Franck Cassez,,Effective Recognizability and Model Checking of Reactive Fiffo Automata.,1998,,,,47284,conf/amast/SutreFRC98,1,0,1527,0,1527,3
4408,Gary Gréwal|S. Coros|Dilip K. Banerji|Andrew Morton,,Assigning data to dual memory banks in DSPs with a genetic algorithm using a repair heuristic.,2007,,,,1829349,journals/apin/GrewalCBM07,0,245,5,245,5,3
4409,Saccades to a Remembered Location Elicit Spatially Specific Activation in Human Retinotopic Visual Cortex.,,Joy J. Geng|Christian C. Ruff|Jon Driver,2009,,,,2370948,journals/jocn/GengRD09,0,234,5,234,5,3
4413,Rajendra M. Pawale,,A Note on t-designs with t Intersection Numbers.,-2004,,,,1958893,journals/dmtcs/Pawale04,0,0,0,0,0,3
4421,Massimo Paolucci 0002|Roberto Sacile|Antonio Boccalatte,,Allocating crude oil supply to port and refinery tanks: a simulation-based decision support system.,-2002,,,,1960556,journals/dss/PaolucciSB02,2,72,5,72,5,3
4427,Ravishankar K. Iyer|Daniel Lenoski|Joe Hingston|Angelo Pruscino|Jim Shaffer|Eric Scott,,Dependability of Commercial Systems.,-1995,,,,257945,conf/ftcs/IyerLHPSS95,2,0,2243,0,2243,3
4433,Barbara Weber|Manfred Reichert|Stefanie Rinderle-Ma|Werner Wild,,Providing Integrated Life Cycle Support in Process-Aware Information Systems.,-2009,,,,2023887,journals/ijcis/WeberRRW09,0,553,1300,553,1300,3
4434,Carla T. L. L. Silva|João Araújo|Ana Moreira|Jaelson Castro,,Towards a Standardized Description and a Systematic Use of Social Patterns.,2007,,,,877324,conf/cibse/SilvaAMC07,2,0,1301,0,1301,3
4439,Feng Wang 0003|Scott A. Brandt|Ethan L. Miller|Darrell D. E. Long,,OBFS: A File System for Object-Based Storage Devices.,-2004,,,,597779,conf/mss/WangBML04,4,0,2431,0,2431,3
4443,Subana Shanmuganathan|Philip Sallis|Leopoldo Pavesi|Mary Carmen Jarur Muñoz,,Computational Intelligence and Geo-Informatics in Viticulture.,2008,,,,813231,conf/asiams/ShanmuganathanSPM08,4,0,1303,0,1303,3
4450,Javier Tejedor|Roberto García|Miriam Fernández|Fernando J. Lopez-Colino|Ferran Perdrix|José A. Macías|Rosa M. Gil|Marta Oliva|Diego Moya|José Colás|Pablo Castells,,Ontology-Based Retrieval of Human Speech.,2007,,,,179340,conf/dexaw/TejedorGFLPMGOMCC07,1,0,733,0,733,3
4457,Jeffrey Heer|Michael Bostock,,Declarative Language Design for Interactive Visualization.,-2010,,,,2289855,journals/tvcg/HeerB10,2,123,5,123,5,3
4458,Ricardo Pereira e Silva|Evandro César Freiberger,,Metrics to Evaluate the Use of Object Oriented Frameworks.,2009,,,,1877751,journals/cj/SilvaF09,2,96,5,96,5,3
4459,Pedro R. Falcone Sampaio|Norman W. Paton,,A Deductive Extension for ODMG Compliant Object Databases.,1999,,,,1809302,journals/Lobjet/SampaioP99,3,681,5,681,5,3
4465,Ting Shyue Siong|Nor Ashidi Mat Isa|Zailani Mohd. Nordin|Umi Kalthum Ngah,,The Determination of the Number of Suspicious Clustered Micro Calcifications on ROI of Mammogram Images.,2009,,,,888873,conf/ivic/SiongINN09,4,0,1308,0,1308,3
4466,Rui-yong Jia|Yan-yuan Zhang|Yong Feng|Zhong-hua Li,,Adding Multiple Paths Capabilities in a User-Level Shared-Disk File System.,2004,,,,714210,conf/snpd/JiaZFL04,2,0,5,0,5,3
4477,Kumar Balachandran|John B. Anderson,,Reduced complexity sequence detection for nonminimum phase intersymbol interference channels.,1997,,,,2255268,journals/tit/BalachandranA97,3,2,5,2,5,3
4480,Christian Jacquemin|Helka Folch|Sylvaine Nugier,,Exploration d'analyse de données textuelles et navigation contrôlée dans OCEAN.,2005,,,,850911,conf/ihm/JacqueminFN05,1,0,570,0,570,3
4490,Tetsuya Esaki|Taku Sakushima|Yoshiki Asai|Nobuhiro Ito,,Team Description of NITStones2001.,2001,,,,656106,conf/robocup/EsakiSAI01,1,0,386,0,386,3
4501,Lana Yeganova|Donald C. Comeau|Won Kim|W. John Wilbur,,How to interpret PubMed queries and why it matters.,2009,,,,2084446,journals/jasis/YeganovaCKW09,0,355,5,355,5,3
4506,Jacqueline Kracker|Howard R. Pollio,,The experience of libraries across time: Thematic analysis of undergraduate recollections of library experiences.,2003,,,,2082886,journals/jasis/KrackerP03,3,355,5,355,5,3
4514,Martin Ota|Ivan Jelínek,,Data Exchange in CAD During Iterative Work with Heterogeneous Systems.,-2006,,,,99786,conf/cdve/OtaJ06,2,0,5,0,5,3
4518,Programming by Integration in Robotics.,,José Luis Fernández-Pérez|Antonio Carlos Domínguez-Brito|Daniel Hernández-Sosa|Jorge Cabrera-Gámez,2005,,,,224950,conf/eurocast/Fernandez-PerezDHC05,1,0,187,0,187,3
4521,Andrés Muñoz Ortega|Jose M. Alcaraz Calero|Juan A. Botía Blaya|Gregorio Martínez Pérez|Félix J. García Clemente,,"Knowledge Authoring with ORE: Testing, Debugging and Validating Knowledge Rules in a Semantic Web Framework.",2010,,,,2137954,journals/jucs/OrtegaCBPC10,0,0,5,0,5,3
4523,An Evaluation of the WPE Algorithm Using Tangent Distance.,,Roberto Paredes Palacios|Enrique Vidal|Daniel Keysers,2002,,,,410521,conf/icpr/PalaciosVK02,1,0,913,0,913,3
4529,Ming Zhao 0002|Jian Zhang 0005|Renato J. O. Figueiredo,,Distributed File System Virtualization Techniques Supporting On-Demand Virtual Machine Environments for Grid Computing.,2006,,,,1878808,journals/cluster/ZhaoZF06,3,36,0,36,0,3
4530,Tomoharu Nakashima|Masayo Udo|Hisao Ishibuchi,,A Fuzzy Reinforcement Learning for a Ball Interception Problem.,-2003,,,,656343,conf/robocup/NakashimaUI03,1,0,0,0,0,3
4535,Heshan Sun|Ping Zhang 0002,,The role of moderating factors in user technology acceptance.,2006,,,,2032752,journals/ijmms/SunZ06,0,435,5,435,5,3
4536,Liang Xiao 0002|Des Greer,,A knowledge hierarchy model for adaptive multi-agent systems.,-2008,,,,2022220,journals/ijcat/XiaoG08,5,329,0,329,0,3
4538,Hua Zhang|Tuo Zhang|Ke Chen 0003|Shiyi Shen|Jishou Ruan|Lukasz A. Kurgan,,Sequence based residue depth prediction using evolutionary information and predicted secondary structure.,2008,,,,1849380,journals/bmcbi/ZhangZCSRK08,2,21,5,21,5,3
4544,Oli Cooper|Neill W. Campbell|David P. Gibson,,Automated meshing of sparse 3D point clouds.,-2003,,,,694998,conf/siggraph/CooperCG03,2,0,1348,0,1348,3
4550,Recursive Stochastic Games with Positive Rewards.,,Kousha Etessami|Dominik Wojtczak|Mihalis Yannakakis,2008,,,,315888,conf/icalp/EtessamiWY08,1,0,625,0,625,3
4554,Nobuo Okabe|Shoichi Sakane|Masahiro Ishiyama|Atsushi Inoue|Hiroshi Esaki,,A Prototype of a Secure Autonomous Bootstrap Mechanism for Control Networks.,-2006,,,,668974,conf/saint/OkabeSIIE06,2,0,5,0,5,3
4555,Renhan Huang|Qiguo Rong,,Respiration Simulation of Human Upper Airway for Analysis of Obstructive Sleep Apnea Syndrome.,-2010,,,,825427,conf/lsms/HuangR10,1,0,151,0,151,3
4556,Mariana S. Escalante|M. S. Montelar|Graciela L. Nasini,,On minimal N+- rank graphs.,-2004,,,,2380007,journals/endm/EscalanteMN04,0,19,5,19,5,3
4561,Ju Cheng Yang|Dong-Sun Park,,Detecting region-of-interest (ROI) in digital mammogram by using morphological bandpass filter.,2004,,,,388499,conf/icmcs/YangP04,1,0,179,0,179,3
4563,Adit D. Singh|C. Mani Krishna,,Chip Test Optimization Using Defect Clustering Information.,1992,,,,258060,conf/ftcs/SinghK92,1,0,2243,0,2243,3
4575,Li Shang|Li-Shiuan Peh|Amit Kumar 0002|Niraj K. Jha,,"Thermal Modeling, Characterization and Management of On-Chip Networks.",-2004,,,,585818,conf/micro/ShangPKJ04,1,0,1478,0,1478,3
4579,Jirí Wiedermann,,Globular Universe and Autopoietic Automata: A Framework for Artificial Life.,2005,,,,196267,conf/ecal/Wiedermann05,0,0,0,0,0,3
4580,Andreas Weber 0002,,Updating Propositional Formulas.,1986,,,,208591,conf/eds/Weber86,4,0,0,0,0,3
4584,Sreehari Veeramachaneni|Kirthi M. Krishna|Lingamneni Avinash|Reddy Puppala Sreekanth|M. B. Srinivas,,"Novel, High-Speed 16-Digit BCD Adders Conforming to IEEE 754r Format.",-2007,,,,531126,conf/isvlsi/VeeramachaneniKASS07,1,0,360,0,360,3
4592,Gopal Racherla|Sridhar Radhakrishnan|B. John Oommen,,A New Geometric Tool for Pattern Recognition - An Algorithm for Real Time Insertion of Layered Segment Trees.,2001,,,,320833,conf/icapr/RacherlaRO01,1,0,2438,0,2438,3
