,pauthor,peditor,ptitle,pyear,paddress,ppublisher,pseries,pid,pkey,ptype_id,pjournal_id,pbooktitle_id,pjournalfull_id,pbooktitlefull_id,partition
3290,Robert A. van Engelen|Kyle A. Gallivan|Burt Walsh,,Parametric timing estimation with Newton-Gregory formulae.,-2006,,,,1898488,journals/concurrency/EngelenGW06,0,0,0,0,0,2
3307,Bo Sandén|Janusz Zalewski,,Designing state-based systems with entity-life modeling.,2006,,,,2131207,journals/jss/SandenZ06,3,210,5,210,5,2
3310,Martin Schulz 0002|Marcel Klugmann,,Creating a Culture of Knowledge Sharing in Law Firms - Some Obstacles and Solutions -.,2005,,,,777905,conf/wm/SchulzK05,2,0,5,0,5,2
3312,Hongchan Roh|Sanghyun Park,,A novel evolutionary algorithm for bi-clustering of gene expression data based on the Order Preserving Sub-Matrix (OPSM) constraint.,-2008,,,,75110,conf/bibe/RohP08,2,0,1053,0,1053,2
3314,Rui Wang 0009|Francis C. M. Lau|Yan Yan Liu,,On the hardness of minimizing space for all-shortest-path interval routing schemes.,2007,,,,2245292,journals/tcs/WangLL07,3,12,5,12,5,2
3316,Mauro Ferrari|Camillo Fiorentini|Guido Fiorino,,On the complexity of the disjunction property in intuitionistic and modal logics.,-2005,,,,2270485,journals/tocl/FerrariFF05,3,371,5,371,5,2
3321,Marjorie Skubic|Derek Anderson|Samuel Blisard|Dennis Perzanowski|Alan C. Schultz,,Using a hand-drawn sketch to control a team of robots.,2007,,,,1833746,journals/arobots/SkubicABPS07,3,150,0,150,0,2
3326,Norbert Siegmund|Christian Kästner|Marko Rosenmüller|Florian Heidenreich|Sven Apel|Gunter Saake,,Bridging the Gap between Variability in Client Application and Database Schema.,-2009,,,,82548,conf/btw/SiegmundKRHAS09,1,0,5,0,5,2
3329,Jun-Seok Heo|Kyu-Young Whang|Min-Soo Kim 0002|Yi-Reun Kim|Il-Yeol Song,,The partitioned-layer index: Answering monotone top-k queries using the convex skyline and partitioning-merging technique.,-2009,,,,2067639,journals/isci/HeoWKKS09,3,60,5,60,5,2
3330,Mohammed Atiquzzaman|Mohammed W. Akhtar,,Determination of End Points and Length of a Straight Line using the Hough Transform.,-1994,,,,845602,conf/mva/AtiquzzamanA94,1,0,0,0,0,2
3344,Matthew Hague|Anthony Widjaja To,,The Complexity of Model Checking (Collapsible) Higher-Order Pushdown Systems.,-2010,,,,257717,conf/fsttcs/HagueT10,2,0,5,0,5,2
3353,Joanne A. Fox|Scott McMillan|B. F. Francis Ouellette,,A compilation of molecular biology web servers: 2006 update on the Bioinformatics Links Directory.,2006,,,,2159336,journals/nar/FoxMO06,3,45,0,45,0,2
3355,A high-level programming environment for distributed memory architectures.,,Wolfgang K. Giloi|A. Schramm,1997,,,,626359,conf/pdp/GiloiS97,1,0,149,0,149,2
3357,Ivan Blecic|Arnaldo Cecchini|Giuseppe A. Trunfio|Jian Zhou|Wei Zang|Bing Liu,,Towards a Multi-agent Model for Planning and Design of Exposition Spaces.,2008,,,,27661,conf/acri/BlecicCTZZL08,1,0,2375,0,2375,2
3359,Dimosthenis Kyriazis|Konstantinos Tserpes|George Kousiouris|Andreas Menychtas|Gregory Katsaros|Theodora A. Varvarigou,,Data Aggregation and Analysis: A Grid-Based Approach for Medicine and Biology.,2008,,,,522920,conf/ispa/KyriazisTKMKV08,1,0,1109,0,1109,2
3363,Congestion Games with Player-Specific Constants.,,Marios Mavronicolas|Igal Milchtaich|Burkhard Monien|Karsten Tiemann,-2007,,,,580111,conf/mfcs/MavronicolasMMT07,1,0,613,0,613,2
3366,Zahra Taghikhaki|Behrouz Minaei|Alireza Masoum,,A Novel Pre-Processing Method to Reduce Noise Effects in a Prototype-Based Clustering Algorithm.,2008,,,,465299,conf/ike/TaghikhakiMM08,1,0,826,0,826,2
3367,Osmar R. Zaïane|Yang Wang|Randy Goebel|Gregory J. Taylor,,Frequent Subsequence-Based Protein Localization.,-2006,,,,618214,conf/pakdd/ZaianeWGT06,2,0,2376,0,2376,2
3368,Ruzanna Chitchyan|Awais Rashid|Ana Moreira|João Araújo|Paul C. Clements|Elisa L. A. Baniassad|Bedir Tekinerdogan,,Early Aspects at ICSE 2007: Workshop on Aspect-Oriented Requirements Engineering and Architecture Design.,2007,,,,428931,conf/icse/ChitchyanRMACBT07,1,0,1157,0,1157,2
3370,Ashok K. Goel 0002|Terrence H. Tan,,Zero-Temperature-Coefficient Biasing Point of a Fully-Depleted SOI MOSFET.,2002,,,,91925,conf/cata/GoelT02,1,0,1063,0,1063,2
3374,Sait Sener|Mustafa Unel,,Affine invariant fitting of algebraic curves using Fourier descriptors.,-2005,,,,2170799,journals/paa/SenerU05,3,148,0,148,0,2
3381,M. C. Janssen|R. J. D. Verbeek|A. Volgenant,,On scheduling a single machine with resource dependent release times.,-2011,,,,1903936,journals/cor/JanssenVV11,0,66,5,66,5,2
3384,Peter Grünwald|Steven de Rooij,,Asymptotic Log-loss of Prequential Maximum Likelihood Codes,-2005,,,,1910985,journals/corr/abs-cs-0502004,0,5,5,5,5,2
3390,Christopher Krügel|Thomas Toth|Engin Kirda,,Service specific anomaly detection for network intrusion detection.,-2002,,,,664398,conf/sac/KrugelTK02,4,0,266,0,266,2
3397,Yusuke Kobayashi|Christian Sommer 0002,,On shortest disjoint paths in planar graphs.,2010,,,,2377579,journals/disopt/KobayashiS10,3,506,0,506,0,2
3405,The Design and Implementation of Scalable Information Services in a Grid Environment.,,Wei Wang 0005|Yao Zheng|Guanghua Song,2005,,,,12361,conf/IEEEscc/WangZS05,1,0,645,0,645,2
3407,Nicolas Thibault|Christian Laforest,,An Optimal Rebuilding Strategy for an Incremental Tree Problem.,2007,,,,2118693,journals/join/ThibaultL07,0,669,5,669,5,2
3409,Philip N. Judson|Jonathan D. Vessey,,A Comprehensive Approach to Argumentation.,-2003,,,,2095564,journals/jcisd/JudsonV03,3,26,5,26,5,2
3418,K. Kalapriya|B. R. Raghucharan|Abhijit M. Lele|S. K. Nandy,,Traffic Profiling for Efficient Network Resource Utilization.,-2003,,,,308548,conf/ic/KalapriyaRLN03,2,0,573,0,573,2
3422,Ciro Castiello|Przemyslaw Górecki|Laura Caponetti,,Neuro-fuzzy Analysis of Document Images by the KERNEL System.,-2005,,,,774570,conf/wilf/CastielloGC05,2,0,906,0,906,2
3425,A Multiparty Videoconferencing System Over an Application-Level Multicast Protocol.,,Chong Luo|Wei Wang|Jian Tang|Jun Sun|Jiang Li,2007,,,,2270015,journals/tmm/LuoWTSL07,3,555,0,555,0,2
3428,Hui Zhang 0002|Samrat Ganguly|Sudeept Bhatnagar|Rauf Izmailov|Abhishek Sharma,,Optimal Load Balancing in Publish/Subscribe Broker Networks Using Active Workload Management.,2008,,,,324796,conf/icc/ZhangGBIS08,2,0,5,0,5,2
3430,Wei Li 0013|Dawu Gu|Juanru Li|Zhiqiang Liu|Ya Liu,,Differential fault analysis on Camellia.,2010,,,,2132248,journals/jss/LiGLLL10,3,210,5,210,5,2
3433,Mariemma Inmaculada Yagüe del Valle|Antonio Maña|Javier Lopez,,A metadata-based access control model for web services.,-2005,,,,2400525,journals/intr/ValleML05,2,425,5,425,5,2
3451,Hui Zhang 0002|Ashish Goel|Ramesh Govindan,,Using the Small-World Model to Improve Freenet Performance.,2002,,,,474092,conf/infocom/ZhangGG02,2,0,77,0,77,2
3453,Lan Yi|Bing Liu|Xiaoli Li,,Eliminating noisy information in Web pages for data mining.,2003,,,,555439,conf/kdd/YiLL03,4,0,280,0,280,2
3456,Morikazu Nakamura|Kenji Onaga|Seiki Kyan|Manuel Silva,,A Genetic Algorithm for Sex-Fair Stable Marriage Problem.,-1995,,,,497565,conf/iscas/NakamuraOKS95,1,0,748,0,748,2
3466,Managing a Geographic Database from Mobile Devices Through OGC Web Services.,,Nieves R. Brisaboa|Miguel Rodríguez Luaces|José R. Paramá|Jose Ramon Rios Viqueira,-2007,,,,56664,conf/apweb/BrisaboaLPV07,1,0,5,0,5,2
3472,Roger J. Tait|Tony J. Allen|Nasser Sherkat|Marcus D. Bellett-Travers,,An electronic tree inventory for arboriculture management.,-2009,,,,2140343,journals/kbs/TaitASB09,3,104,5,104,5,2
3477,Hardware-software co-design of embedded reconfigurable architectures.,,Yanbing Li|Tim Callahan|Ervan Darnell|Randolph E. Harr|Uday Kurkure|Jon Stockwood,-2000,,,,156676,conf/dac/LiCDHKS00,2,0,287,0,287,2
3479,Stephen Blackburn|Kathryn S. McKinley,,In or out?: putting write barriers in their place.,2002,,,,545915,conf/iwmm/BlackburnM02,1,0,2379,0,2379,2
3487,Weibing Feng|Bing He|Anping Song|Yang Wang|Miao Zhang|Wu Zhang,,Compressible Lattice Boltzmann Method and Applications.,2009,,,,903184,conf/cnhpca/FengHSWZZ09,2,0,1696,0,1696,2
3489,Naomi Friedlander|Kevin Schlueter|Marilyn M. Mantei,,A Bullseye Menu With Sound Feedback.,1997,,,,281182,conf/hci/FriedlanderSM97,1,0,636,0,636,2
3494,Dingju Zhu|Jianping Fan 0002,,An Introduction to Aggregation Grid.,2006,,,,797003,conf/skg/ZhuF06,2,0,402,0,402,2
3506,Wlodzimierz Funika|Daniel Harezlak|Dariusz Król 0002|Marian Bubak,,Environment for Collaborative Development and Execution of Virtual Laboratory Applications.,2008,,,,330622,conf/iccS/FunikaHKB08,1,0,2382,0,2382,2
3517,Harald Servat|Germán Llort|Judit Gimenez|Jesús Labarta,,Detailed Performance Analysis Using Coarse Grain Sampling.,-2009,,,,231407,conf/europar/ServatLGL09,2,0,5,0,5,2
3523,Robert L. Baber,,Portrait of a (software) engineer.,1991,,,,2129690,journals/jss/Baber91,0,210,0,210,0,2
3525,Patrick K. L. Ng|Vincent T. Y. Ng,,RRSi: indexing XML data for proximity twig queries.,-2008,,,,2138992,journals/kais/NgN08,2,87,243,87,243,2
3527,Comparing requirements analysis methods for developing reusable component libraries.,,Alistair G. Sutcliffe|George Papamargaritis|Liping Zhao,-2006,,,,2131314,journals/jss/SutcliffePZ06,3,210,5,210,5,2
3532,Yi Chen 0002,,Discovering Ordered Tree Patterns from XML Queries.,2004,,,,617712,conf/pakdd/Chen04,1,0,175,0,175,2
3536,James P. Ahrens|Hank Childs|John Clyne|Wes Bethel|Jian Huang|Scott Klasky|Kwan-Liu Ma|Kenneth Moreland|Michael E. Papka|Valerio Pascucci|Han-Wei Shen|Deborah Silver,,Ultra-scale visualization - Workshop on ultra-scale visualization.,-2006,,,,673962,conf/sc/AhrensCCBHKMMPPSS06,2,0,925,0,925,2
3546,Denis Blackmore|Ming C. Leu|Frank Yeong-Chyang Shih,,Analysis and modelling of deformed swept volumes.,-1994,,,,1861402,journals/cad/BlackmoreLS94,0,291,5,291,5,2
3549,Assignment problems: A golden anniversary survey.,,David W. Pentico,-2007,,,,2326250,journals/eor/Pentico07,2,0,0,0,0,2
3553,Tobias Anstett|Frank Leymann|Ralph Mietzner|Steve Strauch,,Towards BPEL in the Cloud: Exploiting Different Delivery Models for the Execution of Business Processes.,-2009,,,,891313,conf/services/AnstettLMS09,0,0,939,0,939,2
3555,Federico Bergenti|Matteo Somacher,,Using Agents to Support Negotiation in Video-on-Demand Services.,-2000,,,,778722,conf/woa/BergentiS00,2,0,596,0,596,2
3576,S. Heinrich|C. Ward Henson|L. C. Moore Jr.,,A Note on Elementary Equivalence of C(K) Space.,1987,,,,2133760,journals/jsyml/HeinrichHM87,5,155,0,155,0,2
3578,Martin Ziegler 0002,,Separably closed fields with Hasse derivations.,-2003,,,,2135822,journals/jsyml/Ziegler03,3,155,5,155,5,2
3580,David P. Anderson|Domenico Ferrari|P. Venkat Rangan|B. Sartirana,,The Empirical Evaluation of a Security-Oriented Datagram Protocol.,-1987,,,,631918,conf/performance/AndersonFRS87,2,0,831,0,831,2
3581,Latency-constrained Resynchronization for Multiprocessor DSP Implementation.,,Shuvra S. Bhattacharyya|Sundararajan Sriram|Edward A. Lee,1996,,,,58325,conf/asap/BhattacharyyaSL96,1,0,5,0,5,2
3587,Andrei Smirnov|Steven Rowan,,Express Risk Assessment through Web Access to Simulation Data.,2006,,,,536456,conf/itng/SmirnovR06,4,0,321,0,321,2
3595,N. R. T. P. van Beest|N. B. Szirbika|Johan C. Wortmann,,Assessing the Interference in Concurrent Business Processes.,2010,,,,360880,conf/iceis/BeestSW10,2,0,5,0,5,2
3622,Graham Priest,,Sylvan's Box: a Short Story and Ten Morals.,1997,,,,2161617,journals/ndjfl/Priest97a,2,581,5,581,5,2
3631,Han-Lin Li|Chang-Jui Fu,,A linear programming approach for identifying a consensus sequence on DNA sequences.,2005,,,,1840661,journals/bioinformatics/LiF05,0,61,0,61,0,2
3641,Marcos de Castro Pacitti|Weiler Alves Finamore,,Digital Watermarking Robustness and Fragility Characteristics: New Modelling and Coding Influence.,-2005,,,,544411,conf/iwdw/PacittiF05,2,0,2109,0,2109,2
3643,Michael Giudici|Cai Heng Li|Primoz Potocnik|Cheryl E. Praeger,,Homogeneous factorisations of graph products.,-2008,,,,1957501,journals/dm/GiudiciLPP08,0,68,5,68,5,2
3646,Chris Payne|Denice Deatrich|Simon Liu|Steve McDonald|Réda Tafirout|Rodney Walker|Andrew Wong|Michel Vetterli,,High Performance Networks for the ATLAS Tier-1 @ TRIUMF.,-2008,,,,298946,conf/hpcs/PayneDLMTWWV08,1,0,200,0,200,2
3652,Sergio Curto|Matthias John 0002|M. J. Ammann,,Groundplane Dependent Performance of Printed Antenna for MB-OFDM-UWB.,-2007,,,,805926,conf/vtc/CurtoJA07,2,0,367,0,367,2
3653,Xiaoning Song|Yu-Jie Zheng|Xiaojun Wu|Xibei Yang|Jing-Yu Yang,,A complete fuzzy discriminant analysis approach for face recognition.,-2010,,,,1836825,journals/asc/SongZWYY10,0,409,5,409,5,2
3656,Jianhua Wang|Fanhuai Shi|Jing Zhang|Yuncai Liu,,A New Calibration Model and Method of Camera Lens Distortion.,-2006,,,,860160,conf/iros/WangSZL06,4,0,1114,0,1114,2
3659,Jiao Tao|Evren Sirin|Jie Bao|Deborah L. McGuinness,,Extending OWL with Integrity Constraints.,2010,,,,185796,conf/dlog/TaoSBM10,2,0,948,0,948,2
3664,R. Elijah Blessing|V. Rhymend Uthariaraj,,Design of Secure Multicast Models for Mobile Services.,-2004,,,,717734,conf/sofsem/BlessingU04,1,0,5,0,5,2
3667,Hammad Afzal|Robert Stevens|Goran Nenadic,,Mining Semantic Descriptions of Bioinformatics Web Resources from the Literature.,-2009,,,,222858,conf/esws/AfzalSN09,2,0,2167,0,2167,2
3670,Recommender System for Music CDs Using a Graph Partitioning Method.,,Takanobu Nakahara|Hiroyuki Morita,-2009,,,,559738,conf/kes/NakaharaM09,2,0,1118,0,1118,2
3673,Hashed and Hierarchical Timing Wheels: Data Structures for the Efficient Implementation of a Timer Facility.,,George Varghese|Anthony Lauck,1987,,,,719348,conf/sosp/VargheseL87,1,0,1119,0,1119,2
3676,Sachiko Furuya|Jun Wei 0002|Yoshihiro Hagihara|Akinobu Shimizu|Hidefumi Kobatake|Shigeru Nawano,,Improvement of performance to discriminate malignant tumors from normal tissue on mammograms by feature selection and evaluation of feature selection criteria.,2004,,,,2199277,journals/scjapan/FuruyaWHSKN04,3,349,5,349,5,2
3678,Francisco J. Ramis|Felipe F. Baesler|Edgar Berho|Liliana Neriz|José A. Sepúlveda,,A simulator to improve waiting times at a Medical Imaging Center.,-2008,,,,785569,conf/wsc/RamisBBNS08,2,0,720,0,720,2
3690,Brian Taylor|Larry T. Pileggi,,Exact Combinatorial Optimization Methods for Physical Design of Regular Logic Bricks.,2007,,,,158530,conf/dac/TaylorP07,2,0,5,0,5,2
3694,Geert J. Heijenk|Fei Liu 0002,,Interference-based routing in multi-hop wireless infrastructures.,2006,,,,1888942,journals/comcom/HeijenkL06,3,76,5,76,5,2
3701,Anja Klein 0002|Bernd Steiner|Andreas Steil,,Known and Novel Diversity Approaches as a Powerful Means to Enhance the Performance of Cellular Mobile Radio Systems.,1996,,,,2125096,journals/jsac/KleinSS96,0,47,0,47,0,2
3705,A Basic Architecture for the Development of a Distributed Interactive Simulator.,,M. Deegener|W. John|B. Kühnapfel|Michael Löhr|Gregor Lux|Hanno Wirth,1995,,,,231777,conf/eurosim/DeegenerJKLLW95,1,0,5,0,5,2
3711,Megan Thomas|Chad Carson|Joseph M. Hellerstein,,Creating a Customized Access Method for Blobworld.,2000,,,,352336,conf/icde/ThomasCH00,1,0,0,0,0,2
3712,Eric Cancès|Claude Le Bris|Yvon Maday|Gabriel Turinici,,Towards Reduced Basis Approaches in ab initio Electronic Structure Computations.,-2002,,,,2128779,journals/jscic/CancesLMT02,3,235,0,235,0,2
3714,Yong Gao 0002|Yangsheng Wang,,Boosting in Random Subspaces for Face Recognition.,2006,,,,409035,conf/icpr/GaoW06,0,0,312,0,312,2
3717,Sanjay Joshua Swamidass|Pierre Baldi,,Statistical Distribution of Chemical Fingerprints.,2005,,,,774544,conf/wilf/SwamidassB05,1,0,906,0,906,2
3718,Calvin Kai Fan Tang|Eugenia Ternovska,,Model Checking Abstract State Machines with Answer Set Programming.,-2007,,,,1993460,journals/fuin/TangT07,3,102,5,102,5,2
3720,Spoken Document Retrieval for TREC-8 at Cambridge University.,,Sue E. Johnson|Philip C. Woodland|Karen Sparck Jones|P. Jourlin,1999,,,,738622,conf/trec/JohnsonWJJ99,4,0,531,0,531,2
3723,A Program Manipulation System for Fine-Grained Architectures.,,Vladimir A. Evstigneev|Victor N. Kasyanov,-1995,,,,229702,conf/europar/EvstigneevK95,2,0,335,0,335,2
3727,Tristan Cazenave,,Admissible Moves in Two-Player Games.,2002,,,,670087,conf/sara/Cazenave02,4,0,1128,0,1128,2
3748,Hubert Harrer|Harald Pross|Thomas-Michael Winkel|Wiren D. Becker|Herb I. Stoller|Masakazu Yamamoto|Shinji Abe|Bruce J. Chamberlin|George A. Katopis,,First- and second-level packaging for the IBM eServer z900.,-2002,,,,2002322,journals/ibmrd/HarrerPWBSYACK02,3,28,5,28,5,2
3760,Claire M. R. Ginn|David B. Turner|Peter Willett 0002|Allan M. Ferguson|Trevor W. Heritage,,Similarity Searching in Files of Three-Dimensional Chemical Structures: Evaluation of the EVA Descriptor and Combination of Rankings Using Data Fusion.,-1997,,,,2095085,journals/jcisd/GinnTWFH97,3,26,5,26,5,2
3769,Deborah F. Swayne|Duncan Temple Lang|Andreas Buja|Dianne Cook,,GGobi: evolving from XGobi into an extensible framework for interactive data visualization.,2003,,,,2321845,journals/csda/SwayneLBC03,3,347,5,347,5,2
3775,Joel Scanlan|Jacky Hartnett|Raymond Williams,,DynamicWEB: Adapting to Concept Drift and Object Drift in COBWEB.,-2008,,,,70287,conf/ausai/ScanlanHW08,2,0,1146,0,1146,2
3779,Dieter Roller 0002,,Solid Modeling with Constrained Form Features.,-1993,,,,275183,conf/gm/Roller93,2,0,2398,0,2398,2
3782,Efficient FPGA hardware development: A multi-language approach.,,Khaled Benkrid|Abdsamad Benkrid|S. Belkacemi,-2007,,,,2123275,journals/jsa/BenkridBB07,3,543,5,543,5,2
3783,On the Connection Between Lexicographical Generation and Ranking.,,Jens Liebehenschel,-2003,,,,2080127,journals/jalc/Liebehenschel03,2,547,5,547,5,2
3790,James Malone|Kenneth McGarry|Stefan Wermter|Chris Bowerman,,Data mining using rule extraction from Kohonen self-organising maps.,-2006,,,,2160775,journals/nca/MaloneMWB06,3,440,5,440,5,2
3793,Dynamic Pattern Analysis Framework for cooperative crime prevention.,,Kelvin Leong|Junco Li|Stephen Chi-fai Chan|Vincent T. Y. Ng,2008,,,,144553,conf/cscwd/LeongLCN08,1,0,902,0,902,2
3797,A Hybrid Genetic and Variable Neighborhood Descent for Probabilistic SAT Problem.,,Zoran Ognjanovic|Uros Midic|Nenad Mladenovic,2005,,,,295896,conf/hm/OgnjanovicMM05,1,0,2399,0,2399,2
3802,Quantum-inspired immune clonal clustering algorithm based on watershed.,,Yangyang Li|Nana Wu|Jingjing Ma|Licheng Jiao,2010,,,,822019,conf/cec/LiWMJ10,1,0,1047,0,1047,2
3824,A 2 1/2 -D hierarchical model based on planar maps.,,Abdelfata Nahed|Bernard Peroche,1996,,,,1869797,journals/cg/NahedP96,3,70,5,70,5,2
3837,Yi-qiong Xu|Bi-cheng Li|Bo Wang,,Fast Independent Component Analysis for Face Feature Extraction.,2005,,,,519550,conf/isnn/XuLW05,2,0,436,0,436,2
3845,Antonio Navarro|José Luis Sierra|Alfredo Fernández-Valmayor|Baltasar Fernández-Manjón,,A First Step Towards the Web Engineering Body of Knowledge.,2005,,,,435827,conf/icwe/NavarroSFF05,1,0,369,0,369,2
3848,Amin Farmahini Farahani|Shervin Vakili|Sied Mehdi Fakhraie|Saeed Safari|Caro Lucas,,Parallel scalable hardware implementation of asynchronous discrete particle swarm optimization.,2010,,,,2407225,journals/eaai/FarahaniVFSL10,0,319,1170,319,1170,2
3851,Ling-Jyh Chen|Tony Sun|Li Lao|Guang Yang 0001|M. Y. Sanadidi|Mario Gerla,,Estimating Link Capacity in High Speed Networks.,2006,,,,602126,conf/networking/ChenSLYSG06,2,0,2018,0,2018,2
3852,Honggang Wang|Dongming Peng|Wei Wang 0015|Hamid Sharif|Hsiao-Hwa Chen,,Image transmissions with security enhancement based on region and path diversity in wireless sensor networks.,2009,,,,2354391,journals/twc/WangPWSC09,3,162,5,162,5,2
3855,Transferring Knowledge of Activity Recognition across Sensor Networks.,,Tim van Kasteren|Gwenn Englebienne|Ben J. A. Kröse,2010,,,,632523,conf/pervasive/KasterenEK10,2,0,177,0,177,2
3858,V. S. Lakshmanan|C. E. Veni Madhavan,,Binary Decompositions and Acyclic Schemes.,1986,,,,257249,conf/fsttcs/LakshmananM86,1,0,139,0,139,2
3862,Robust output feedback model predictive control of constrained linear systems: Time varying case.,,David Q. Mayne|Sasa V. Rakovic|R. Findeisen|Frank Allgöwer,-2009,,,,2362846,journals/automatica/MayneRFA09,2,110,5,110,5,2
3867,Hongli Xu|Liusheng Huang|Junmin Wu|Yang Wang|Jichun Wang|Xu Wang 0002,,Self-organization Data Gathering for Wireless Sensor Networks.,2006,,,,597150,conf/msn/XuHWWWW06,1,0,1923,0,1923,2
3869,Stavros Petridis|Hatice Gunes|Sebastian Kaltwang|Maja Pantic,,Static vs. dynamic modeling of human nonverbal behavior from multiple cues and modalities.,2009,,,,392215,conf/icmi/PetridisGKP09,1,0,535,0,535,2
3889,A survey of search methodologies and automated system development for examination timetabling.,,Rong Qu|Edmund K. Burke|Barry McCollum|Liam T. G. Merlot|S. Y. Lee,-2009,,,,2198110,journals/scheduling/QuBMML09,2,183,0,183,0,2
3890,Jacky Hertz|Changyuan Hu|Jakob Gonczarowski|Roger D. Hersch,,A Window-Based Method for Automatic Typographic Parameter Extraction.,1998,,,,213302,conf/ep/HertzHGH98,5,0,1182,0,1182,2
3891,Stephen W. Gilroy|Marc Cavazza|Rémi Chaignon|Satu-Marja Mäkelä|Markus Niranen|Elisabeth André|Thurid Vogt|Jérôme Urbain|Mark Billinghurst|Hartmut Seichter|Maurice Benayoun,,E-tree: emotionally driven augmented reality art.,2008,,,,590613,conf/mm/GilroyCCMNAVUBSB08,1,0,135,0,135,2
3892,Maxime Berar|Michel Desvignes|Gérard Bailly|Yohan Payan|Barbara Romaniuk,,Missing Data Estimation Using Polynomial Kernels.,2005,,,,320733,conf/icapr/BerarDBPR05,2,0,2402,0,2402,2
3893,Kerstin Voigt|Chris Tong,,Automating the Construction of Patchers That Satisfy Global Constraints.,-1989,,,,460414,conf/ijcai/VoigtT89,4,0,5,0,5,2
3895,James B. Hart|Constantine Tsinakis,,Ordinal decompositions for preordered root systems.,2009,,,,1828880,journals/apal/HartT09,0,367,0,367,0,2
3898,Olaf van der Sluis|R. A. B. Engelen|Richard B. R. van Silfhout|W. D. van Driel|M. A. J. van Gils,,Efficient damage sensitivity analysis of advanced Cu/low-k bond pad structures by means of the area release energy criterion.,2007,,,,2317643,journals/mr/SluisESDG07,0,17,0,17,0,2
3903,Marconi Luiz França|Bernardo Lula Jr.,,Web User's Interfaces Layout.,2002,,,,303722,conf/iadis/FrancaL02,1,0,5,0,5,2
3907,M. J. Bailey|Michael P. Barnett|Robert P. Futrelle,,Format-free input in FORTRAN.,-1963,,,,1852263,journals/cacm/BaileyBF63,3,57,0,57,0,2
3914,Iain Miller|Stephen McGlinchey,,A Neural Classifier for Anomaly Detection in Magnetic Motion Capture.,-2006,,,,544760,conf/iwec/MillerM06,2,0,1136,0,1136,2
3915,Despeckling SAR images using stationary wavelet transform combining with directional filter banks.,,Qingwei Gao|Yanfei Zhao|Yixiang Lu,2008,,,,2308681,journals/amc/GaoZL08,2,0,5,0,5,2
3916,Hua Ke|Baoding Liu,,Project scheduling problem with stochastic activity duration times.,2005,,,,2308428,journals/amc/KeL05,3,0,5,0,5,2
3917,"Porting Basque Morphological Grammars to foma, an Open-Source Tool.",,Iñaki Alegria|Izaskun Etxeberria|Mans Hulden|Montserrat Maritxalar,-2009,,,,794248,conf/fsmnlp/AlegriaEHM09,2,0,1188,0,1188,2
3920,Ning Zhang 0003|Hong Chen|Yu Wang|Shi-Jun Cheng|Ming-Feng Xiong,,Odaies: Ontology-driven Adaptive Web Information Extraction System.,2003,,,,306037,conf/iat/ZhangCWCX03,1,0,1190,0,1190,2
3929,Interaction techniques for musical performance with tabletop tangible interfaces.,,James Patten|Ben Recht|Hiroshi Ishii,2006,,,,5710,conf/ACMace/PattenRI06,1,0,1174,0,1174,2
3936,Hyewon Song|Chan-Hyun Youn|Changhee Han|Youngjoo Han|Sangjin Jeong|Jaehoon Nah,,Configuration Management Policy in QoS-Constrained Grid Networks.,2006,,,,53458,conf/apnoms/SongYHHJN06,4,0,1051,0,1051,2
3941,Michel E. Adiba|N. Bui Quang|José Palazzo M. de Oliveira,,Notions de temps dans les Bases de Données généralisées.,-1985,,,,73564,conf/bda/AdibaQO85,1,0,1882,0,1882,2
3942,Fabio Bellavia|Domenico Tegolo|Emanuele Trucco,,Improving SIFT-based Descriptors Stability to Rotations.,2010,,,,413362,conf/icpr/BellaviaTT10,1,0,5,0,5,2
3944,Panayotis Michaelides|Angelos Vouldis|Efthymios G. Tsionas,,Globally flexible functional forms: The neural distance function.,-2010,,,,2330789,journals/eor/MichaelidesVT10,3,0,5,0,5,2
3950,Hsin-Lung Hsieh|Jen-Tzung Chien,,A new nonnegative matrix factorization for independent component analysis.,-2010,,,,901590,conf/icassp/HsiehC10a,1,0,394,0,394,2
3955,Himaanshu Gupta|Amit K. Agrawal|Tarun Pruthi|Chandra Shekhar 0002|Rama Chellappa,,An Experimental Evaluation of Linear and Kernel-Based Methods for Face Recognition.,-2002,,,,761693,conf/wacv/GuptaAPSC02,2,0,1197,0,1197,2
3957,Laurent Dollé|Mehdi Khamassi|Benoît Girard|Agnès Guillot|Ricardo Chavarriaga,,Analyzing Interactions between Navigation Strategies Using a Computational Model of Action Selection.,2008,,,,721095,conf/spatialCognition/DolleKGGC08,1,0,1198,0,1198,2
3961,Design of max-plus control laws to meet temporal constraints in timed event graphs.,,Saïd Amari|Jean Jacques Loiseau|Claude Martinez|Isabel Demongodin,2006,,,,369657,conf/icinco/AmariLMD06,4,0,5,0,5,2
3963,Qi Zhang|Yunyang Dai|C.-C. Jay Kuo,,Fast sub-pel motion vector prediction via block classification.,2009,,,,381045,conf/icip/ZhangDK09,1,0,365,0,365,2
3968,Hedvig Kjellström|Javier Romero|David Martínez Mercado|Danica Kragic,,Simultaneous Visual Recognition of Manipulation Actions and Manipulated Objects.,2008,,,,198966,conf/eccv/KjellstromRMK08,2,0,5,0,5,2
3970,Ge He|Shangbo Zhou|Shan Liu,,A K-hop Based Clustering Algorithm in Ad Hoc Networks.,-2008,,,,796807,conf/iwnas/HeZL08,1,0,1202,0,1202,2
