,pauthor,peditor,ptitle,pyear,paddress,ppublisher,pseries,pid,pkey,ptype_id,pjournal_id,pbooktitle_id,pjournalfull_id,pbooktitlefull_id,partition
5555,Santiago Ontañón|Enric Plaza,,"Learning, Information Exchange, and Joint-Deliberation through Argumentation in Multi-agent Systems.",2008,,,,615459,conf/otm/OntanonP08,2,0,1190,0,1190,1
5557,Maria J. García de la Banda|Manuel V. Hermenegildo|Kim Marriott,,Independence in Constraint Logic Programs.,1993,,,,709081,conf/slp/BandaHM93,1,0,1013,0,1013,1
5563,Abdullah Mueen|Eamonn J. Keogh|Qiang Zhu 0002|Sydney Cash|M. Brandon Westover,,Exact Discovery of Time Series Motifs.,2009,,,,678140,conf/sdm/MueenKZCW09,1,0,365,0,365,1
5564,Hagit Attiya|Faith Ellen|Panagiota Fatourou,,The Complexity of Updating Multi-writer Snapshot Objects.,-2006,,,,812836,conf/icdcn/AttiyaEF06,1,0,595,0,595,1
5568,Optimizing TCP Retransmission Timeout.,,Alexander Kesselman|Yishay Mansour,2005,,,,396229,conf/icn/KesselmanM05,1,0,0,0,0,1
5582,Manuel Arenaz|Ramon Doallo|Juan Touriño|C. Vázquez,,A Parallel Approach for Solving a Lubrication Problem in Industrial Devices.,1999,,,,297782,conf/hpcn/ArenazDTV99,2,0,5,0,5,1
5585,Thomas M. Alisi|Gianpaolo D'Amico|Andrea Ferracani|Lea Landucci|Nicola Torpei,,Natural interaction for cultural heritage: the archaeological site of Shawbak.,-2010,,,,591194,conf/mm/AlisiDFLT10,1,0,74,0,74,1
5587,Michael T. Rosenstein|Andrew H. Fagg|Robert Platt Jr.|John Sweeney|Roderic A. Grupen,,Remote Supervisory Control of a Humanoid Robot.,2005,,,,17186,conf/aaai/RosensteinFPSG05,1,0,198,0,198,1
5600,Gottfried W. R. Luderer|H. Che|J. P. Haggerty|Peter A. Kirslis|W. T. Marshall,,A Distributed UNIX System Based on a Virtual Circuit Switch.,1981,,,,719146,conf/sosp/LudererCHKM81,2,0,579,0,579,1
5604,New centralized automatic vehicle location communications software system under GIS environment.,,Omar Al-Bayari|Balqies Sadoun,-2005,,,,2299193,journals/ijcomsys/Al-BayariS05,3,383,5,383,5,1
5606,Joseph A. Ball|Amol Sasane,,Equivalence of a behavioral distance and the gap metric.,2006,,,,2408603,journals/scl/BallS06,0,0,5,0,5,1
5609,Margaritis Kostoglou|A. J. Karabelas,,On sectional techniques for the solution of the breakage equation.,2009,,,,2389648,journals/cce/KostoglouK09,3,23,5,23,5,1
5611,Angela Distaso|Luca Abatangelo|Rosalia Maglietta|Teresa Maria Creanza|Ada Piepoli|Massimo Carella|Annarita D'Addabbo|Sayan Mukherjee|Nicola Ancona,,Statistical Assessment of MSigDB Gene Sets in Colon Cancer.,-2008,,,,559566,conf/kes/DistasoAMCPCDMA08,4,0,1118,0,1118,1
5615,John Eberhard|Anand Tripathi,,Object-Based Commutativity Analysis for Real-Time Applications.,2005,,,,779516,conf/words/EberhardT05,2,0,1539,0,1539,1
5624,Pedro Peris-Lopez|Julio César Hernández Castro|Juan M. Estévez-Tapiador|Arturo Ribagorda,,Advances in Ultralightweight Cryptography for Low-Cost RFID Tags: Gossamer Protocol.,2008,,,,776349,conf/wisa/Peris-LopezCER08,4,0,54,0,54,1
5630,Yao Xu|Bo Wang|Wenyu Liu|Xiang Bai,,Skeleton Graph Matching Based on Critical Points Using Path Similarity.,2009,,,,21563,conf/accv/XuWLB09,1,0,2496,0,2496,1
5634,Turki A. AlGhamdi|Mike E. Woodward,,QoS Algorithm for Localised Routing Based on Bandwidth as the Dominant Metric for Candidate Path Selection.,2010,,,,10689,conf/IEEEcit/AlGhamdiW10,2,0,553,0,553,1
5641,Carlos Raniery Paula dos Santos|Luis Fernando Dalla Santa|Clarissa Cassales Marquezan|Sérgio Luis Cechin|Ewerton Monteiro Salvador|Lisandro Zambenedetti Granville|Maria Janilce Bosquiroli Almeida|Liane Margarida Rockenbach Tarouco,,On the design and performance evaluation of notification support for P2P-based network management.,-2008,,,,666341,conf/sac/SantosSMCSGAT08,1,0,0,0,0,1
5645,A Model of an Embodied Emotional Agent.,,Cyril Septseault|Alexis Nédélec,2005,,,,541268,conf/iva/SeptseaultN05,1,0,2304,0,2304,1
5650,Eberhard Böhl|Thomas Lindenkreuz|R. Stephan,,The Fail-Stop Controller AE11.,-1997,,,,532477,conf/itc/BohlLS97,4,0,439,0,439,1
5657,Young Lee|Jeong Yang,,Identifying Architectural Changes Using Software Metrics.,-2010,,,,686368,conf/serp/LeeY10,2,0,5,0,5,1
5658,Katya Rodríguez-Vázquez|Peter J. Fleming,,Use of Genetic Programming in the Identification of Rational Model Structures.,-2000,,,,227418,conf/eurogp/Rodriguez-VazquezF00,2,0,502,0,502,1
5663,US-SQL: managing uncertain schemata.,,Matteo Magnani|Danilo Montesi,-2010,,,,703679,conf/sigmod/MagnaniM10,2,0,59,0,59,1
5669,Danilo Silva|Frank R. Kschischang|Ralf Kötter,,Communication over finite-field matrix channels.,2010,,,,2262858,journals/tit/SilvaKK10,0,2,5,2,5,1
5676,Gero Mühl|Andreas Ulbrich|Klaus Herrmann|Torben Weis,,Disseminating Information to Mobile Clients Using Publish-Subscribe.,2004,,,,2052290,journals/internet/MuhlUHW04,0,0,0,0,0,1
5678,Hui Zhang 0006|Damian Fricker|Thomas G. Smith|Chen Yu,,Real-time adaptive behaviors in multimodal human-avatar interactions.,2010,,,,392261,conf/icmi/ZhangFSY10,1,0,2500,0,2500,1
5681,Fakher Ben Ftima|Kamel Karoui|Henda Ben Ghzela,,A secure mobile agents approach for anomalies detection on firewalls.,2008,,,,456436,conf/iiwas/FtimaKG08,1,0,239,0,239,1
5696,Kamran Razi|Mohammad Javad Yazdanpanah|Saeed Shiry Ghidary|Hossein Habibollahi Najafabadi|Mohammad Zarei-nejad|Reza Seifabadi|Seyed Mehdi Rezaei,,Position coordination of a linear teleoperation system with constant time delay.,-2007,,,,859650,conf/iros/RaziYGNZSR07,1,0,1554,0,1554,1
5698,Ron Kimmel|Michael Elad|Doron Shaked|Renato Keshet|Irwin Sobel,,A Variational Framework for Retinex.,-2003,,,,2025720,journals/ijcv/KimmelESKS03,0,93,5,93,5,1
5703,Boyan A. Onyshkevych|Mary Ellen Okurowski|Lynn Carlson,,"Tasks, domains, and languages.",-1993,,,,851942,conf/muc/OnyshkevychOC93,1,0,677,0,677,1
5705,Michael Jason Minock,,Describing and deriving certain answers over partial databases.,-2010,,,,2112814,journals/jiis/Minock10,3,256,0,256,0,1
5709,K. Y. Michael Wong|S. W. Lim|Zhuo Gao,,Multi-agent Cooperation in Diverse Population Games.,-2004,,,,606820,conf/nips/WongLG04,2,0,769,0,769,1
5711,Peter Braun 0003|Martin Rappl,,A Model-Based Approach for Automotive Software Development.,-2001,,,,610908,conf/omer/BraunR01,2,0,2502,0,2502,1
5717,Sara Irina Fabrikant|Daniel R. Montello,,The effect of instructions on distance and similarity judgements in information spatializations.,2008,,,,1996152,journals/gis/FabrikantM08,2,591,0,591,0,1
5722,Farshad Safaei|Ahmad Khonsari|Mahmood Fathy|Nasser Alzeidi|Mohamed Ould-Khaoua,,Performance Modeling of Fault-Tolerant Circuit-Switched Communication Networks.,-2006,,,,620877,conf/parelec/SafaeiKFAO06,4,0,2263,0,2263,1
5727,3D Reconstruction for Exploration of Indoor Environments.,,Jens Wettach|Karsten Berns,2007,,,,48192,conf/ams/WettachB07,4,0,1314,0,1314,1
5733,James Reilly 0003,,"""Bicoverings of a Finite Set"" by Generating Function Methods.",1980,,,,2107141,journals/jct/Reilly80,5,118,5,118,5,1
5738,Anil K. Jain 0002,,An Operator Factorization Method for Restoration of Blurred Images.,1977,,,,2227956,journals/tc/Jain77b,3,103,5,103,5,1
5757,Mou Chen|Qing-Xian Wu|Chang-Sheng Jiang,,A modified ant optimization algorithm for path planning of UCAV.,2008,,,,1836586,journals/asc/ChenWJ08,0,409,5,409,5,1
5758,A Low-Cost Checkpointing Scheme for Mobile Computing Systems.,,Guohui Li|Hongya Wang|Jixiong Chen,2004,,,,762867,conf/waim/LiWC04,2,0,1565,0,1565,1
5761,Kaushik Roy 0002|Prabir Bhattacharya,,Improving Features Subset Selection Using Genetic Algorithms for Iris Recognition.,2008,,,,793725,conf/annpr/RoyB08,1,0,1566,0,1566,1
5762,Enrico Biermann|Karsten Ehrig|Christian Köhler|Günter Kuhns|Gabriele Taentzer|Eduard Weiss,,EMF Model Refactoring based on Graph Transformation Concepts.,2006,,,,2372449,journals/eceasst/BiermannEKKTW06,0,477,5,477,5,1
5765,Peng Wu 0002|Dongmei Zhang,,Compositional Modelling and Verification of IPv6 Mobility.,2005,,,,248796,conf/forte/WuZ05,2,0,1567,0,1567,1
5772,Tieyun Qian|Jaideep Srivastava|Zhiyong Peng|Phillip C.-Y. Sheu,,Simultaneously Finding Fundamental Articles and New Topics Using a Community Tracking Method.,2009,,,,618646,conf/pakdd/QianSPS09,2,0,5,0,5,1
5773,H. M. Soroush,,Sequencing and due-date determination in the stochastic single machine problem with earliness and tardiness costs.,1999,,,,2332436,journals/eor/Soroush99,3,63,5,63,5,1
5785,Hui Zhang 0003|Frank Wm. Tompa,,XQuery rewriting at the relational algebra level.,-2003,,,,1932308,journals/csse/ZhangT03,5,324,5,324,5,1
5790,Quantum-behaved particle swarm optimization based on immune memory and vaccination.,,Jing Liu|Jun Sun 0008|Wenbo Xu|X. H. Kong,2006,,,,804964,conf/grc/LiuSXK06,4,0,366,0,366,1
5792,Beatriz Gallego-Nicasio|Antonio Muñoz|Antonio Maña|Daniel Serrano,,"Security Patterns, Towards a Further Level.",2009,,,,680745,conf/secrypt/Gallego-NicasioMMS09,1,0,343,0,343,1
5803,Masahiro Aruga|Takashi Takeda|Shuichi Kato,,On the Detection of Early Dementia and the Communication System for Deaf Blind Person.,-2007,,,,359863,conf/iceis/ArugaTK07,1,0,1573,0,1573,1
5804,Michael W. Whalen|Johann Schumann|Bernd Fischer 0002,,AutoBayes/CC - Combining Program Synthesis with Automatic Code Certification - System Description.,2002,,,,84805,conf/cade/WhalenSF02,2,0,5,0,5,1
5807,Jeanne Bickford|Jason Hibbeler|Markus Bühler|Jürgen Koehl|Dirk Muller|Sven Peyer|Christian Schulte 0002,,Yield Improvement by Local Wiring Redundancy.,2006,,,,525519,conf/isqed/BickfordHBKMPS06,1,0,1575,0,1575,1
5808,E. M. Ehlers|Sebastiaan H. von Solms,,Random context structure grammars and automata--a formal approach.,-1991,,,,2064462,journals/isci/EhlersS91,2,60,5,60,5,1
5815,Qiang Wu|Margaret Martonosi|Douglas W. Clark|Vijay Janapa Reddi|Dan Connors|Youfeng Wu|Jin Lee|David Brooks,,Dynamic-Compiler-Driven Control for Microprocessor Energy and Performance.,2006,,,,2145476,journals/micro/WuMCRCWLB06,3,271,5,271,5,1
5816,Ying Liu|Rui Zhang|Hong Lu|Man Wang,,Optimization on Motion Estimation and DSP Algorithm Based on AVS Encoding.,2010,,,,623893,conf/pcm/LiuZLW10,1,0,2474,0,2474,1
5819,Makoto Itoh|Toshiyuki Inagaki,,Combination and Updating for Belief Revision in the Theory of Evidence.,1997,,,,674485,conf/scai/ItohI97,1,0,5,0,5,1
5830,Adrian Riskin,,Projective plane embeddings of polyhedral pinched maps.,1994,,,,1956622,journals/dm/Riskin94,5,68,5,68,5,1
5840,Fuzzy Synthesis Evaluation Improved Task Distribution in WfMS.,,Xiaoguang Zhang|Jian Cao|Shen-sheng Zhang,-2003,,,,262012,conf/gcc/ZhangCZ03,1,0,435,0,435,1
5851,Haibin Zhang|Hui Zhang,,A Security Enhancement Scheme for Image Perceptual Hashing.,2009,,,,909824,conf/ncm/ZhangZ09,1,0,1455,0,1455,1
5853,Frédéric Mesnard|Étienne Payet|Ulrich Neumerkel,,Detecting Optimal Termination Conditions of Logic Programs.,2002,,,,670535,conf/sas/MesnardPN02,2,0,1578,0,1578,1
5854,Wen-Feng Hsiao|Te-Ming Chang,,An incremental cluster-based approach to spam filtering.,2008,,,,1979438,journals/eswa/HsiaoC08,5,0,5,0,5,1
5856,Behzad Sajadi|Maxim Lazarov|Aditi Majumder,,ADICT: Accurate Direct and Inverse Color Transformation.,-2010,,,,199295,conf/eccv/SajadiLM10,2,0,1270,0,1270,1
5860,Guoqing Shi|Chuanzhe Liu|Yuhua Hou,,Stdudy on the Pricing of Credit Default Swap with Affine Jump-Diffusions Processes.,2006,,,,509018,conf/isda/ShiLH06,1,0,2470,0,2470,1
5865,Philip Jones|Nisha Vinod|Thomas Down|Andre Hackmann|Andreas Kähäri|Ernst Kretschmann|Antony F. Quinn|Daniela Wieser|Henning Hermjakob|Rolf Apweiler,,Dasty and UniProt DAS: a perfect pair for protein feature visualization.,-2005,,,,1841998,journals/bioinformatics/JonesVDHKKQWHA05,2,61,5,61,5,1
5867,Victor Pascual-Cid|Ricardo A. Baeza-Yates|Juan Carlos Dürsteler|Sergi Minguez|Christian Middleton,,New Techniques for Visualising Web Navigational Data.,2009,,,,541005,conf/iv/Pascual-CidBDMM09,1,0,548,0,548,1
5869,Brian Gallagher|Tina Eliassi-Rad,,An Examination of Experimental Methodology for Classifiers of Relational Data.,-2007,,,,354908,conf/icdm/GallagherE07,2,0,5,0,5,1
5877,Jianqiang Li|Yu Zhao 0002,,PathRank: Web Page Retrieval with Navigation Path.,2009,,,,200119,conf/ecir/LiZ09,5,0,2514,0,2514,1
5878,H. Sourbes|Claude Basso|Jean Calvignac,,Intelligent LAN Concentrators Evolution to ATM.,-1993,,,,81375,conf/broadband/SourbesBC93,1,0,2411,0,2411,1
5881,A study on emergence of alternating reciprocity in a 2 × 2 game with 2-length memory strategy.,,Jun Tanimoto|Hiroki Sagara,2007,,,,2369323,journals/biosystems/TanimotoS07a,3,404,1047,404,1047,1
5882,Ron Meir,,Performance Bounds for Nonlinear Time Series Prediction.,1997,,,,128715,conf/colt/Meir97,2,0,911,0,911,1
5884,Wenli Zhu|Hongwei Cui|Shumin Bai|Jin Hu,,Robust Control for a Class of Nonlinear Uncertain Chaotic Systems with Time-Delay by LMI Approach.,2009,,,,894284,conf/csie/ZhuCBH09,1,0,2515,0,2515,1
5897,Integrating FPGA acceleration into HMMer.,,Timothy F. Oliver|Leow Yuan Yeow|Bertil Schmidt,-2008,,,,2177116,journals/pc/OliverYS08,0,77,5,77,5,1
5906,Stephen J. Bensman|Lawrence J. Smolinsky|Alexander I. Pudovkin,,Mean citation rate per article in mathematics journals: Differences from the scientific model.,-2010,,,,2084798,journals/jasis/BensmanSP10,3,355,0,355,0,1
5912,Ernst Georg Haffner|Andreas Heuer 0002|Uwe Roth|Thomas Engel|Christoph Meinel,,The Importance of Link-Transformation and Link-Proposals for Hyperlink-Management Systems.,1999,,,,768850,conf/webnet/HaffnerHREM99,2,0,477,0,477,1
5917,G. McC. Haworth,,6-Man Chess Solved.,2005,,,,2356389,journals/icga/Haworth05,0,609,5,609,5,1
5918,Ullas Nambiar|Zoé Lacroix|Stéphane Bressan|Mong-Li Lee|Ying Guang Li,,Efficient XML Data Management: An Analysis.,2002,,,,206419,conf/ecweb/NambiarLBLL02,4,0,2377,0,2377,1
5919,Maintaining a ring structure for mobile ad hoc computing.,,Li-Hsing Yen|Kuang-Hwei Chi,2004,,,,2122298,journals/jpdc/YenC04,0,157,133,157,133,1
5924,A Secure Key Exchange and Mutual Authentication Protocol for Wireless Mobile Communications.,,Yijun He|Nan Xu|Jie Li,2007,,,,8662,conf/IEEEares/HeXL07,1,0,2052,0,2052,1
5925,Yixin Cao|Jianer Chen|Yang Liu 0002,,"On Feedback Vertex Set, New Measure and New Structures",2010,,,,1924829,journals/corr/abs-1004-1672,3,0,5,0,5,1
5927,Kevin R. B. Butler|William Enck|Jennifer Plasterr|Patrick Traynor|Patrick McDaniel,,Privacy Preserving Web-Based Email.,-2006,,,,384257,conf/iciss/ButlerEPTM06,1,0,2519,0,2519,1
5935,Michael J. Gormish|A. Zandi|Edward L. Schwartz|Alexander Keith|Martin P. Boliek,,Device Selective Quantization for Reversible Wavelets.,1996,,,,172234,conf/dcc/GormishZSKB96,2,0,1594,0,1594,1
5936,Liping Zhao 0002|Damin Xu|Yiyong Yao|Yongtao Qin,,Quality Tracing and Control Information System for Extended Enterprise.,-2007,,,,453213,conf/ifip8/ZhaoXYQ07,1,0,2520,0,2520,1
5948,Mohand Boughanem|Yannick Loiseau|Henri Prade,,Rank-Ordering Documents According to Their Relevance in Information Retrieval Using Refinements of Ordered-Weighted Aggregations.,2005,,,,47839,conf/amr/BoughanemLP05,2,0,2521,0,2521,1
5949,Johannes Leveling|M. Rami Ghorab|Walid Magdy|Gareth J. F. Jones|Vincent Wade,,DCU-TCD@LogCLEF 2010: Re-ranking Document Collections and Query Performance Estimation.,-2010,,,,118041,conf/clef/LevelingGMJW10,1,0,2522,0,2522,1
5951,Rui Zhang 0002|Goichiro Hanaoka|Hideki Imai,,A generic construction of useful client puzzles.,2009,,,,99057,conf/ccs/ZhangHI09,4,0,78,0,78,1
5955,Herna L. Viktor|Bo Wang|Eric Paquet|Julie Doyle,,Preserving object-relational databases for the next generations.,2010,,,,834713,conf/icdim/ViktorWPD10,1,0,804,0,804,1
5956,Pascal Cachier|Eric Bardinet|Didier Dormont|Xavier Pennec|Nicholas Ayache,,Iconic feature based nonrigid registration: the PASHA algorithm.,-2003,,,,1935032,journals/cviu/CachierBDPA03,0,296,5,296,5,1
5958,Stephen Robertson,,The study of information retrieval: a long view.,-2008,,,,803457,conf/iiix/Robertson08,1,0,320,0,320,1
5960,Chen Li|Mélanie Courtot|Nicolas Le Novère|Camille Laibe,,"BioModels.net Web Services, a free and integrated toolkit for computational modelling software.",2010,,,,1840301,journals/bib/LiCNL10,0,384,5,384,5,1
5971,Eibe Frank|Mark Hall|Bernhard Pfahringer,,Locally Weighted Naive Bayes.,2003,,,,741425,conf/uai/FrankHP03,2,0,1974,0,1974,1
5980,Neelakantan R. Krishnaswami,,Focusing on pattern matching.,-2009,,,,640695,conf/popl/Krishnaswami09,1,0,651,0,651,1
5984,Mohamed Naimi|Michel Trehel,,An Improvement of the \logN Distributed Algorithm for Mutual Exclusion.,1987,,,,348238,conf/icdcs/NaimiT87,1,0,133,0,133,1
5986,Mohit Saxena|Puneet Gupta|Bijendra N. Jain,,Experimental analysis of RSSI-based location estimation in wireless sensor networks.,-2008,,,,133941,conf/comsware/SaxenaGJ08,1,0,639,0,639,1
5987,Synthesis of texture from clinical images.,,D. S. Brettle|E. Berry|M. A. Smith,2003,,,,2071639,journals/ivc/BrettleBS03,3,170,5,170,5,1
5998,Alexander D. Rast|Shufan Yang|Muhammad Mukaram Khan|Stephen B. Furber,,Virtual synaptic interconnect using an asynchronous network-on-chip.,-2008,,,,463808,conf/ijcnn/RastYKF08,1,0,80,0,80,1
6005,Stephen A. Cook|Charles Rackoff,,Space Lower Bounds for Maze Threadability on Restricted Machines.,1980,,,,2203330,journals/siamcomp/CookR80,0,116,5,116,5,1
6013,C.-C. Wang|Sanjeev R. Kulkarni|H. Vincent Poor,,Density Evolution for Asymmetric Memoryless Channels,2005,,,,1913670,journals/corr/abs-cs-0509014,3,5,5,5,5,1
6015,Avrim Blum|MohammadTaghi Hajiaghayi|Katrina Ligett|Aaron Roth,,Regret minimization and the price of total anarchy.,2008,,,,730910,conf/stoc/BlumHLR08,2,0,0,0,0,1
6018,L. Irene Cheng|Anup Basu,,QoS based video delivery with foveation and bandwidth monitoring.,2003,,,,2186393,journals/prl/ChengB03,0,75,0,75,0,1
6026,Petia Radeva|Marco Bressan|A. Tovar|Jordi Vitrià,,Bayesian Classification for Inspection of Industrial Products.,2002,,,,97886,conf/ccia/RadevaBTV02,1,0,34,0,34,1
6034,Valerie J. Gillet|Wael Khatib|Peter Willett 0002|Peter J. Fleming|Darren V. S. Green,,Combinatorial Library Design Using a Multiobjective Genetic Algorithm.,2002,,,,2095073,journals/jcisd/GilletKWFG02,3,0,5,0,5,1
6036,"Performance of resource management algorithms for ""Processable Bulk Data Transfer"" Tasks in Grid Environments.",,Imran Ahmad 0002|Shikharesh Majumdar,-2008,,,,779821,conf/wosp/AhmadM08,2,0,496,0,496,1
6038,AD-Frustum: Adaptive Frustum Tracing for Interactive Sound Propagation.,,Anish Chandak|Christian Lauterbach|Micah T. Taylor|Zhimin Ren|Dinesh Manocha,2008,,,,2289418,journals/tvcg/ChandakLTRM08,3,123,5,123,5,1
6040,Herman Chung-Hwa Rao|Yih-Farn Chen|Ming-Feng Chen|Josie Chang,,iPROXY: A Programmable Proxy Server.,1999,,,,769683,conf/webnet/RaoCCC99a,1,0,477,0,477,1
6041,Connectability: A Performance Metric for Reconfigurable Transport Networks.,,Michael H. MacGregor|Wayne D. Grover|Ursula M. Maydell,1993,,,,2125219,journals/jsac/MacGregorGM93,5,47,0,47,0,1
6043,Hypothesis Scoring over Theta Grids Information in Parsing Chinese Sentences with Serial Verb Constructions.,,Koong H. C. Lin|Von-Wun Soo,1994,,,,126935,conf/coling/LinS94,1,0,5,0,5,1
6044,Ramaswamy Hariharan|Bijit Hore|Chen Li|Sharad Mehrotra,,Processing Spatial-Keyword (SK) Queries in Geographic Information Retrieval (GIR) Systems.,-2007,,,,725600,conf/ssdbm/HariharanHLM07,1,0,754,0,754,1
6053,Robert A. Shumsky|Fuqiang Zhang,,Dynamic Capacity Management with Substitution.,2009,,,,2393709,journals/ior/ShumskyZ09,2,270,5,270,5,1
6058,Impact of Mobility on Transaction Management.,,Margaret H. Dunham|Vijay Kumar,-1999,,,,594007,conf/mobide/DunhamK99,2,0,2526,0,2526,1
6059,Robert J. Sandusky,,Infrastructure Management as Cooperative Work: Implications for Systems Design.,2003,,,,1931598,journals/cscw/Sandusky03,3,695,5,695,5,1
6069,Martha E. Crosby|Marie Iding|David N. Chin,,Research on Task Complexity as a Foundation for Augmented Cognition.,2003,,,,286875,conf/hicss/CrosbyIC03,0,0,295,0,295,1
6073,Eugene W. Myers,,Efficient Applicative Data Types.,1984,,,,640253,conf/popl/Myers84,1,0,1618,0,1618,1
6077,Representing Measurement Results.,,Arno Pauly,2009,,,,2137801,journals/jucs/Pauly09,2,337,5,337,5,1
6079,Karine Gandolfi|Christophe Mourtel|Francis Olivier,,Electromagnetic Analysis: Concrete Results.,-2001,,,,102195,conf/ches/GandolfiMO01,4,0,1420,0,1420,1
6082,Gaetano La Russa|Niko Myller|Jarkko Suhonen|Erkki Sutinen|Mikko Vesisenaho,,RoboBeggar: Teaching Attitudes by Robotics.,2003,,,,317189,conf/icalt/RussaMSSV03,1,0,698,0,698,1
6083,Ming Jiang|Alain Mourad,,Design of linear dispersion codes for MIMO broadband wireless access systems.,2009,,,,874762,conf/wcnc/JiangM09,2,0,108,0,108,1
6086,Jonathan R. Lawton|Randal W. Beard,,Synchronized multiple spacecraft rotations.,-2002,,,,2363323,journals/automatica/LawtonB02,3,0,5,0,5,1
6087,Implementation of a Web-based Distance Laboratory System For Electrical and Electronic Circuits.,,Dongsik Kim|KwanSun Choi|Sunheum Lee|Jiyoon Yoo,2007,,,,147892,conf/csreaEEE/KimCLY07,1,0,1620,0,1620,1
6088,Fabio Pareschi|Riccardo Rovatti|Gianluca Setti,,Periodicity as Condition to Noise Robustness for Chaotic Maps with Piecewise Constant Invariant Density.,-2006,,,,2382968,journals/ijbc/PareschiRS06,0,31,5,31,5,1
6089,Michal Shmueli-Scheuer|Chen Li|Yosi Mass|Haggai Roitman|Ralf Schenkel|Gerhard Weikum,,Best-Effort Top-k Query Processing Under Budgetary Constraints.,2009,,,,353426,conf/icde/Shmueli-ScheuerLMRSW09,2,0,173,0,173,1
6100,Daisuke Uchida|Hiroyuki Arai|Yuki Inoue|Keizo Cho,,Experimental Assessment of the Channel Capacity in Indoor MIMO Systems Using Dual-Polarization.,-2009,,,,808658,conf/vtc/UchidaAIC09,2,0,367,0,367,1
6103,Chris Clark,,Uniform Abstract Syntax Trees.,-2000,,,,2213279,journals/sigplan/Clark00,0,280,5,280,5,1
6106,Ryuzaburou Noda,,Some Bounds for the Number of Blocks II.,-2001,,,,1969715,journals/ejc/Noda01a,0,323,245,323,245,1
6109,Fang Hao|Murali S. Kodialam|T. V. Lakshman|Vivek Vishnumurthy|Hui Zhang 0002,,Content Based Rate Estimation Using Lazy Membership Testing.,2006,,,,474612,conf/infocom/HaoKLVZ06,4,0,77,0,77,1
6115,Jay A. Farrell|Shuo Pang|Wei Li 0006,,Plume mapping via hidden Markov methods.,2003,,,,2286260,journals/tsmc/FarrellPL03,3,138,5,138,5,1
6118,Ming Jiang 0002|Jos Akhtman|Lajos Hanzo,,Iterative Joint Channel Estimation and Multi-User Detection for Multiple-Antenna Aided OFDM Systems.,2007,,,,2352510,journals/twc/JiangAH07a,3,162,5,162,5,1
6119,Wen-Syan Li|K. Selçuk Candan|Quoc Vu|Divyakant Agrawal,,Retrieving and organizing web pages by ``information unit''.,-2001,,,,788426,conf/www/LiCVA01,2,0,82,0,82,1
6121,Daniel Hughes|Geoff Coulson|James Walkerdine,,Free Riding on Gnutella Revisited: The Bell Tolls?,2005,,,,1959908,journals/dsonline/HughesCW05,2,294,5,294,5,1
6126,Daniel Jurafsky,,Representing and Integrating Linguistic Knowledge.,1990,,,,126701,conf/coling/Jurafsky90,1,0,536,0,536,1
6129,Howard L. Morgan,,An interrupt based organization for management information systems.,-1970,,,,1856952,journals/cacm/Morgan70,3,57,5,57,5,1
6130,Carlos A. M. Del Carpio|Eiichiro Ichiishi|Michihisa Koyama|Momoji Kubo|Akira Miyamoto,,A Flexibility Index for Analysis of Bio-molecular Complexes.,-2006,,,,463104,conf/ijcnn/CarpioIKKM06,1,0,80,0,80,1
6131,Petra Gemeinboeck|Atau Tanaka|Andy Dong,,Instant archaeologies: digital lenses to probe and to perforate the urban fabric.,-2006,,,,589996,conf/mm/GemeinboeckTD06,1,0,74,0,74,1
6132,Yoshiyuki Kusakari|Daisuke Masubuchi|Takao Nishizeki,,Finding a Noncrossing Steiner Forest in Plane Graphs Under a 2-Face Condition.,2001,,,,2099049,journals/jco/KusakariMN01,3,495,0,495,0,1
6141,Steffen Heber|Beate Sick,,Automatic quality assessment of Affymetrix GeneChip data.,2006,,,,7575,conf/ACMse/HeberS06,1,0,154,0,154,1
6142,Analogue layout generation by World Wide Web server-based agents.,,Les T. Walczowski|D. Nalbantis|W. A. J. Waller|Keng-Hua Shi,1997,,,,169087,conf/date/WalczowskiNWS97,1,0,2450,0,2450,1
6150,Frederic Thouin|Mark Coates|Dominic Goodwill,,Video-on-Demand Equipment Allocation.,2006,,,,601199,conf/nca/ThouinCG06,2,0,1217,0,1217,1
6158,Antonia Bertolino|Alessandro Fantechi|Stefania Gnesi|Giuseppe Lami,,Product Line Use Cases: Scenario-Based Specification and Testing of Requirements.,2006,,,,723079,conf/splc/BertolinoFGL06,6,0,0,0,0,1
6159,Douglas C. Kohlert|Kenneth J. Rodham|Dan R. Olsen,,Implementing a Graphical Multi-user Interface Toolkit.,-1993,,,,2222115,journals/spe/KohlertRO93,3,0,5,0,5,1
6160,Alexander Heitzmann|Bernardo Palazzi|Charalampos Papamanthou|Roberto Tamassia,,Effective Visualization of File System Access-Control.,2008,,,,750456,conf/vizsec/HeitzmannPPT08,1,0,1633,0,1633,1
6166,Jian Zhang 0003|Zoubin Ghahramani|Yiming Yang,,Learning Multiple Related Tasks using Latent Independent Component Analysis.,2005,,,,606915,conf/nips/ZhangGY05,1,0,769,0,769,1
6168,Baptiste Jeudy|Christine Largeron|François Jacquenet,,A Model for Managing Collections of Patterns,-2009,,,,1918595,journals/corr/abs-0902-1080,0,5,0,5,0,1
