,key1,key2,label,partition
8657,journals/ijmi/BanslerH10,journals/itp/BanslerH04,True,2
8658,conf/icmlc/TangLWL10,conf/sigmod/LiuJ09,False,6
8659,conf/aaai/LiuXZP06,conf/iwec/ZhangYP05,True,6
8660,conf/mue/GaoKRCM09,conf/sose/GaoWCM06,True,8
8662,conf/services/NganKK10,conf/icdm/RajaramanT03,True,5
8664,conf/icmcs/ZhuCZ04,conf/kdd/ZhuWKL09,False,1
8667,journals/ipl/PunnenN94,journals/siamdm/KabadiYDN08,True,7
8668,journals/dam/PunnenN94,journals/siamdm/KabadiYDN08,True,4
8669,journals/dm/MarcoteBP04,journals/dm/BalbuenaCFF97a,True,3
8671,conf/kyotoDL/LeskI00,conf/cikm/GelernterL08,True,6
8672,journals/jcm/XiaZT10,conf/date/KandemirKZ03,False,1
8673,conf/aldt/KeijzerBKZ09,conf/sagt/KeijzerST10,True,3
8674,journals/tkde/TanOA00,journals/gis/AbelKD94,True,2
8676,conf/focs/PaullU68,journals/acta/OstrandPW81,True,3
8677,conf/icmcs/ZhangXHG05,journals/cviu/LiuHJXYG09,True,2
8678,conf/ipps/GomezGGLD07,conf/icpads/RequenaVGRD08,True,4
8679,conf/edoc/PignatonVAB04,conf/noms/VillagraVBP02,True,2
8680,conf/icdar/ConnellJ99,journals/dtj/BowhillBBBBCDEFGJKLLMMPSSST95,False,1
8681,conf/webnet/KoutoumanosPRS96,journals/ijlt/SgouropoulouK05,True,6
8683,journals/ndjfl/JanossyKE96,conf/birthday/KuruczWZ05,True,8
8686,conf/cp/ZanariniP07,conf/cpaior/ZanariniMP06,True,2
8688,conf/dexaw/WimmerB01,conf/gi/SonntagW02,True,3
8689,conf/hci/PattersonAM93,conf/hci/PattersonD97,True,8
8690,journals/ipl/Asai83,journals/cacm/Asai80,True,8
8691,conf/ieaaie/MinatoSII04,journals/ar/MinatoSILI06,True,3
8692,conf/ijcnn/AussemMM00,conf/esann/BellalBA08,True,3
8693,conf/isw/ChapmanDR01,conf/wetice/RennhardP03,True,6
8694,conf/iconip/KalyaniDT04,conf/compimage/GeethaTK10,True,1
8695,conf/iceccs/DonzelliB04,conf/ACMace/ShimizuNKN04,False,4
8696,conf/fskd/MoLSZZ09,conf/w2gis/FangLXTWZP08,False,1
8697,conf/ntms/PapazoglouKP08,conf/kesamsta/PapazoglouKP08,True,3
8699,conf/wosp/CaporuscioMI05,conf/wosp/CortellessaGM08,True,5
8700,journals/tpds/CamF99,conf/cata/Cam98,True,5
8701,conf/iesa/WangHHW09,conf/esws/WangXZY07,False,4
8702,conf/caepia/BregonSRAJM05,conf/caepia/Alonso-GonzalezMPS09,True,3
8703,conf/ecal/GogDH07,conf/cec/LungD07,True,5
8704,conf/sbia/JohannCRK00,conf/vlsi/HentschkeJR03,True,4
8705,journals/jat/DamanikK09,journals/tcs/AlloucheBCD03,True,8
8706,conf/jcdl/DippoCGH02,journals/cacm/Dippo03,True,4
8707,conf/miccai/BogunovicL06,conf/scia/BogunovicL05,True,8
8708,journals/nca/SzczurowskaKS09,series/asc/WisniewskiKSS08,True,6
8709,journals/jbi/NovakLGK09,conf/pkdd/GarrigaKL06,True,5
8710,conf/sede/PerrizoWPL09,conf/cata/PereraP06,True,4
8711,journals/ibmrd/HirschKMSS86,journals/jucs/BurkhardM05,False,4
8712,journals/or/LiuZWC02,journals/infsof/CaoWLZL06,True,4
8714,conf/icadl/ValleMLPT02,conf/uic/LopezMM06,True,4
8717,journals/tip/AghajanK93,conf/vrcai/ZhangBJ06,False,6
8719,conf/fskd/ZongYMZG10,conf/glvlsi/YuPL07,False,7
8721,conf/iesa/GunendranYCB07,conf/ispe/Cutting-DecelleYBMP06,True,3
8722,conf/cbms/ZhangC06,reference/gis/JagadishOZ08,False,8
8723,conf/csreaSAM/SharmaAJ09,journals/computer/JainA03,True,3
8724,conf/ccgrid/NoordendeOKL08,journals/fgcs/OlabarriagaM10,True,1
8726,conf/ncm/GeTW09,conf/iccnmc/GeCW05,True,5
8727,conf/isvd/KatoOII06,conf/isvd/KatoII07,True,2
8729,conf/ccgrid/TongCZ09,conf/waim/CaoZZ02,True,6
8732,journals/ijwis/EyadatF07,journals/tit/TewfikLW91,False,1
8733,journals/cj/DanicicFHHHL05,journals/corr/abs-1007-3878,True,4
8734,conf/vcip/YinLJ03,journals/cii/YinJ04,True,1
8735,conf/icpr/BaiSNKHF08,conf/pakdd/SunSSS09,False,1
8736,journals/ton/SharmaM08,conf/infocom/LeeMS04,True,8
8737,conf/iscas/SatoTF07,conf/siggraph/Allen09a,False,2
8738,journals/scp/EngelenWY04,conf/ics/ShouE08,True,1
8739,conf/iscas/LiT04,conf/iscas/SchellT07,True,8
8740,conf/mm/WangCH00,conf/icip/WangCH01,True,4
8741,conf/nolisp/ChetouaniHGZ05,journals/speech/ChetouaniFHGZP09,True,3
8742,conf/eScience/RanjanCHKB07,conf/qsic/ChanK07,True,4
8743,conf/new2an/JayaramanZD09,conf/ntms/JayaramanZD08,True,5
8744,conf/interact/Maitland07,conf/ozchi/SiekLM09,True,1
8745,conf/icip/WangB97a,conf/icira/WangLBB08,False,1
8746,conf/networking/CarraCB07,conf/p2p/DuminucoB08,True,3
8747,conf/ijcci/OrdonezDAM09,conf/ideal/OrdonezDMV09,True,6
8748,conf/icpp/McDowell88,conf/isese/WilliamsMNFW03,True,1
8749,conf/acpc/Glendinning99,conf/parle/PritchardACGHN87,True,2
8750,conf/dbpl/MullenE93,journals/jors/ChuSLSN10,False,7
8751,journals/bioinformatics/ImielinskiBHR05,conf/cnsr/Garcia-AlfaroBK08,False,1
8752,conf/cases/BaleaniFMSPP03,conf/ches/BajardILT04,False,7
8753,journals/ets/JensenSRWB02,journals/ieeemm/Shu03,False,4
8755,conf/soda/HatamiM10,journals/jct/FarzadMR05,True,6
8756,journals/corr/abs-1004-4529,journals/sigpro/PlumbleyABD06,True,8
8758,conf/hsc/HamiltonSMCO09,journals/simulation/Hamilton08,True,6
8760,conf/accv/WatanabeINYS06,conf/icpr/WatanabeIHY08,True,4
8761,journals/corr/abs-1004-0772,journals/jmm/VingarzanWM07,False,6
8762,journals/amc/El-MisieryA06,conf/dac/BashfordL99,False,8
8764,conf/stacs/DuttingHW10,reference/algo/Henzinger08,True,3
8765,conf/asiacrypt/HerrmannM09,conf/crypto/HeneckaMM10,True,2
8766,journals/jsc/OmanaP05,conf/ants/PohstS96,True,6
8767,journals/mj/JaberMPD09,conf/iolts/MonteiroPJD07,True,4
8768,conf/captech/ZaimaY98,journals/cgf/DobashiSY10,True,1
8769,journals/apal/DixOZ01,journals/logcom/GalindoRC08,True,8
8772,journals/corr/abs-0709-0170,journals/insk/SpillnerW93,False,2
8774,conf/wons/BottazziCM05,conf/wimob/TalebFBNC09,True,7
8775,journals/tip/SandbergKC10,conf/3dpvt/KangCS02,True,5
8776,conf/mascots/XieS08,conf/ccgrid/AbdurrabX10,False,7
8778,journals/jcc/CaseCDGLMOSWW05,journals/jcc/YorkBDPA94,True,8
8779,journals/dsp/SonmezHW00,journals/speech/NeumeyerFDW00,True,6
8780,conf/ipmu/HudsonC86,conf/iasse/CohenH03,True,4
8781,journals/pc/Weicker91,journals/cacm/Weicker84,True,1
8782,journals/tip/FanG97,conf/iwnas/LiuCBXF08,False,6
8783,journals/algorithmica/LamY01,journals/fss/Abellan06,False,3
8784,conf/ipccc/XieQN06,conf/hipc/XieM08,False,6
8785,journals/trob/XuS08,journals/jsac/XuTA04,False,6
8786,conf/atal/ParunakBB10,conf/atal/ParunakBMSB07,True,4
8787,journals/corr/abs-1007-2216,conf/icalp/VassilevskaWY06,True,2
8789,conf/pdcn/LiFR05,journals/compsec/Fisher03,False,2
8790,journals/bmcbi/DrabkinHHB05,journals/bmcbi/ArighiLNBDBSW09,True,3
8792,journals/mms/RoureB00,conf/ohs/BlackburnR00,True,1
8793,conf/dicta/ZhangH08,conf/alt/CarageaZBPH05,False,7
8794,journals/ipl/EmeraldST99,conf/compimage/AnnaduraiDKT10,True,1
8796,journals/it/NothHGH04,journals/ki/HorndaschGHN05,True,1
8797,series/sci/OliehoekV10,conf/bnaic/OliehoekVJ05,True,5
8798,conf/icce/KanevTOB07,conf/rcis/GacituaSCDPPP09,False,7
8799,conf/icdcsw/MittonFLT05,conf/networking/ChenF06,True,3
8801,journals/tcs/Robinson94,conf/mfps/HylandRR89,True,8
8802,conf/caivd/SudhirLJ98,journals/jpdc/HinkleSJP87,False,3
8803,conf/ecai/TortaT08,conf/ki/TorassoT03,True,5
8804,conf/siggraph/CassinelliI09,conf/fgit/XuZAWL10,False,7
8805,conf/pdc/ErtnerKM10,journals/mcs/MarkidisLR10,False,4
8806,journals/cgf/ZhangCHM09,journals/tog/ChengZMHH10,True,5
8807,conf/icassp/MandicVJJA08,journals/vlsisp/JelfsJVM10,True,3
8811,conf/dawak/GalvaoH07,conf/his/HruschkaSG07,True,7
8813,conf/icmcs/AtienzaLCDMFL04,conf/arcs/VanthournoutDB04,True,2
8814,conf/nicso/DumitrescuS10,conf/gecco/IclanzanD08a,True,7
8815,journals/imds/MullerS07,conf/ijcai/SchaefferBBK0LLS05,False,7
8816,journals/combinatorics/MurphyV02,journals/combinatorics/Vatter02,True,5
8818,journals/ijcpol/SiqueiraMB04,conf/eatis/BaruqueBM07,True,3
8819,conf/sdm/JiangCMCBHRPMTWG03,conf/isbi/JiangW02,False,4
8820,journals/ercim/ClatzKBWDA07,conf/miccai/RelanCSRDRA10,True,1
8821,journals/talg/GabowBF07,conf/focs/AmirF91,True,6
8822,journals/rig/MailleEF09,conf/ro-man/BennewitzFJB07,False,4
8823,journals/ijisec/QuinnLOW09,conf/apsec/BisbalLWGWRO97,True,1
8824,conf/bmas/DoboliV00,conf/euromicro/ElesKPDP98,True,2
8825,conf/iccsa/KulikovS04,conf/iccS/KulikovS05,True,3
8827,journals/scp/DaiC06,conf/sera/TalibKAO10,False,8
8828,conf/indiaSE/ChristodorescuJK08,conf/sac/KrugelTK02,True,7
8829,journals/fuin/KurkaM02,journals/fuin/DelvenneKB06,True,4
8830,journals/informs/VriesV03,conf/ipco/BertsimasTV95,True,1
8831,conf/apsec/PortM99,journals/jsyml/HurkensMMMW98,True,8
8832,conf/fgcs/SakaneOSF88,journals/ngc/OhkiSS92,True,4
8833,journals/tcad/Al-YamaniDCGG07,conf/iccad/Chmelar04,True,3
8836,conf/icip/KomatsuS01,conf/icip/KomatsuS04,True,4
8837,conf/mkwi/BeringerEKSW08,journals/cacm/Beringer04,True,4
8839,conf/compsac/ChanCCY04,journals/infsof/ChanCT97,True,2
8840,conf/icde/TaoKCLP04,conf/globecom/GaoCL06,False,5
8841,conf/apccas/YapR02,conf/jcis/YawRTTKS02,True,4
8843,conf/icip/KourogiKHM99,journals/jvca/HoshinoYS01,True,5
8846,conf/icann/Fuertes-MartinezPDRBV07,journals/eswa/DiazDVF08,True,2
8848,conf/fimh/FrindelRSCZ09,conf/isbi/FrindelSGCZR08,True,3
8849,journals/corr/abs-0907-1080,journals/taslp/0002H10,False,4
8850,journals/concurrency/LupuDSSHSTKS08,journals/informs/ChandruRS92,False,1
8851,journals/ieicet/LeeCCKK08,journals/ieicet/LeeLJLCHKK07,True,1
8852,journals/jaihc/SalemLR10,conf/interact/SalemP07,True,1
8854,journals/nc/SchoemanE10,conf/seal/SchoemanE06,True,8
8855,journals/jei/KamalakannanGHSSH10,conf/ijcai/BulitkoLGL03,False,5
8856,conf/fskd/ZhangLOW07,conf/pakdd/ZhangLO07,True,5
8858,conf/issre/AranhaBL06,journals/ijoe/GarciaDDD10,False,3
8859,journals/jcc/XiongLYZ10,conf/flairs/BansalSG10,False,3
8860,conf/isss/JerrayaPNW01,conf/fpga/VissersVKBMC10,False,7
8862,journals/tmi/MatejK06,conf/asc/IvanescuVSI00,False,6
8863,journals/informs/McCollumSPMLPGQB10,conf/ppsn/CorrMMM06,True,2
8864,conf/icarcv/WangWZ08,conf/ispan/WangZGK09,False,1
8865,conf/micro/JanssenC95,conf/eurossc/LagewegJD06,True,2
8866,conf/icip/IocchiB05,journals/ijcv/KanadeBF93,True,1
8871,conf/cocoa/DingX09,conf/IEEEscc/TianCDZL07,False,8
8872,journals/corr/abs-1008-4420,journals/corr/abs-cs-0508006,True,7
8873,conf/gi/MartiniSK10,conf/gil/KunischFMSB09,True,3
8874,conf/graphicsinterface/LiK03,conf/conext/LiM06,False,8
8875,journals/tcs/GinsburgT89,journals/ipl/XiangUT00,True,2
8876,conf/icmcs/VelipasalarSCWS06,conf/ijit/SinghSKSS04,True,2
8878,conf/nbis/LopesB07,conf/owled/FernandesLA07,False,3
8879,conf/miccai/RamirezIMP04,conf/caip/RadevaM95,True,7
8880,conf/wisa/ChiPL03,conf/acisp/ChiPJL01,True,1
8881,journals/dm/Evako95,journals/corr/abs-cs-0511064,True,8
8882,conf/idc/StanescuBMIS08,conf/cisis/UdristoiuI10,True,7
8883,journals/tvlsi/MandalCG99,conf/vlsid/MohanC94,True,4
8884,conf/ersa/SuardiMAG09,conf/ersa/SuardiMAG08,True,5
8886,conf/sigmod/Amer-YahiaGSY08,journals/jdi/YuY10,False,1
8887,conf/icnc/XuQLW10,journals/tmc/LiTWD06,False,4
8888,journals/jct/OxleyVW96,journals/dm/OxleyW92,True,1
8889,conf/oopsla/Ingalls86,conf/aaai/BorningI82,True,1
8891,conf/esann/XuNH04,conf/dagstuhl/GorgPQX06,False,1
8892,conf/gfkl/StrittTS06,conf/gi/PaulheimDTPZ09,True,7
8893,journals/ijisec/NaliAM06,reference/crypt/Adams05f,True,7
8894,journals/ieeesp/Adams05,reference/crypt/Adams05h,True,4
8895,conf/ifip5-7/MakiMMA99,conf/recomb/TaneriNSG04,False,2
8896,conf/icdar/BloombergPM01,conf/www/GuoLKMTWF09,True,3
8897,journals/ws/AnkolekarKTV08,conf/semweb/AnkolenkarBHLMMNPPSZ01,True,8
8898,journals/mr/CheP09,journals/mr/ChongCPNTL06,True,8
8899,conf/fodo/RabinT89,conf/nsdi/KarlofTW08,True,6
8903,journals/csda/BrodaP07,journals/csda/BrodaCP07,True,4
8904,conf/ictai/Hess96,journals/envsoft/DoicuS005,False,1
8905,journals/iwc/AndersonNMFDV96,conf/cscw/JacksonAMM00,True,1
8907,conf/icetet/PrasadNK09,conf/ic3/MondalNCCN10,True,5
8908,conf/medes/CataldiSCSC09,conf/isorc/TsangCB04,False,2
8909,journals/inffus/BengioMMM02,conf/avbpa/MesserKSMMBCSCVSPKKPKTADM03,True,6
8910,books/idea/rossi2001/YooB01,journals/cacm/BalasubramanianMY95,True,7
8911,conf/hicss/MorrisonO98,conf/icmcs/BoutellCLB06,False,1
8912,journals/jgtools/SadeghiCJ09,conf/aied/Moreno07,False,6
8913,conf/sss/DasguptaGT06,conf/sss/DasguptaGX07,True,8
8914,journals/urban/BillenZ03,conf/iccsa/Tet-KhuanAZ07,True,5
8915,journals/ijcia/LamP09,journals/tsmc/LamL04,True,7
8917,conf/europar/FreilingMM07,conf/gi/BenensonGK04,True,6
8918,conf/acm/KhailanyA85a,conf/acm/KhailanyG85,True,4
8919,conf/chi/Vaananen-Vainio-MattilaWOS10,conf/chi/Vaananen-Vainio-MattilaW09,True,7
8924,conf/irma/DoswellR00,journals/corr/cs-CL-0410057,False,7
8925,conf/pics/Wang00,journals/jirs/WangMSS08,False,5
8926,journals/icom/GeisslerHK04,conf/colcom/SommerkampSKRF09,True,7
8927,conf/vlsid/DaneshtalabPNRAM07,conf/date/Lotfi-KamranDLN08,True,3
8928,conf/icpr/LiuSCH04,journals/cn/FrinckeH00,False,2
8929,conf/indiaSE/SinghC09,conf/itng/OskoueiC10,True,5
8930,conf/afips/SwanBLO77,conf/compcon/OusterhoutNPS82,True,4
8931,conf/gi/MuthN89,conf/bncod/NeumannHM06,False,5
8932,conf/icmla/DeegallaB06,conf/ilp/RodriguezAB00,True,8
8933,conf/gi/MuthN89,conf/sigir/CreceliusKMNPSW08,False,4
8935,conf/egov/FerroCCL10,conf/egov/FerroCCL10a,True,7
8937,conf/itng/ElangovanLL07,journals/jss/BanavarBGSS04,False,7
8938,journals/tcs/MalvestutoMM06,journals/tcs/Mezzini10,True,8
8939,journals/dc/ElkinZ06,conf/avss/LuZF07,False,6
8940,journals/csda/SartoriST05,conf/tacas/JeannetJRZ05,False,8
8941,conf/dasfaa/QianFWZ06,journals/jcst/FengQWZ07,True,3
8944,conf/IEEEmsp/RoachMX02,conf/iwvf/Martin-GranelRM01,True,1
8945,conf/mobisec/ElshakankiryCZ10,conf/ausai/YangHZX03,False,6
8946,journals/tit/HamadaHMY00,journals/dcc/HellesethKM01,True,1
8948,conf/vtc/PngPFC06,conf/vtc/PengPC06,True,2
8949,conf/webi/TeppanF09,conf/persuasive/FelfernigGLMMT08,True,2
8950,conf/atal/BrebanV02,journals/ci/VassilevaBH02,True,7
8951,journals/tpds/TheysTBSJ00,conf/isda/YangZZT06,False,2
8953,conf/wob/AlvesCDS02,conf/pdcs/CaceresN05,True,8
8954,conf/sara/HolteGT05,conf/aaai/LarsenBRH10,True,6
8955,journals/tcs/HofmannRP99,journals/ki/BachfischerBHWW07,False,7
8956,journals/ida/MoodySVRG02,journals/informs/BaiPRS08,True,7
8957,journals/ijwis/IraniW09,conf/iri/LatifWT07,True,6
8961,conf/alp/KingS92,conf/wlp/SoperP94,True,7
8964,conf/hicss/SorensenK02,conf/ecis/PicaK03,True,3
8965,journals/jcp/XiaoCD10,conf/icycs/ZengGCD08,True,3
8966,journals/comcom/Puzmanova03b,journals/dsonline/Puzmanova07,True,1
8967,journals/comcom/Puzmanova02,journals/dsonline/Puzmanova07,True,5
8968,journals/integration/BurbidgeT07,conf/date/BurbidgeTR03,True,4
8969,journals/constraints/ZanariniP09,conf/miccai/KhoshniatSS03,False,2
8971,conf/cec/PeraltaGS09,conf/iwann/IsasiMM97,True,3
8972,conf/nn/Graham03,journals/neco/GrahamW99,True,8
8973,conf/ercimdl/ClausenKMR04,conf/ecir/DemuthRME06,True,6
8974,conf/uai/DarwicheCC05,conf/uai/ChoiD08,True,5
8975,conf/soda/GopalanJKK07,conf/stoc/Thathachar98,True,1
8976,conf/epia/CaldasC99,conf/maamaw/CaldasC92,True,4
8977,conf/mascots/CapraDFI99,journals/cgf/RobinsonSWHL97,False,3
8978,conf/iccad/EvmorfopoulosKS04,journals/tcad/EvmorfopoulosSA02,True,1
8979,journals/cn/ZhengM03,conf/lcn/RatnamGZ06,True,5
8980,conf/sigir/LaiT98,conf/sigir/McDonaldTL01,True,6
8981,journals/robotica/AmarasingheMG10,conf/icra/YuMG08,True,2
8982,conf/emnlp/LiuSSH04,conf/ssiri/ZhangLA10,False,3
8983,journals/twc/SouHLPJ07,journals/twc/HungLPS06,True,6
8984,conf/ma/GazitBH00,conf/ideal/LimWL03,False,4
8986,journals/jat/GeronimoL06,journals/corr/abs-0707-3531,False,5
8987,conf/IEEEcit/WuYTZW10,conf/icec/TsinasD94,False,4
8988,conf/cec/AbdullahTMM10,conf/ppsn/CorrMMM06,True,2
8989,conf/micro/ConnorsH99,conf/micro/WuMCRCWLB05,True,6
8991,conf/dna/PhanG04,journals/ijbra/PhanTMS10,True,2
8992,conf/lics/HofmannS94,conf/gi/HofmannB05,False,7
8993,conf/globecom/BlackJAMZ09,conf/pimrc/AzarianLGA10,True,3
8995,conf/cis/PapapanagiotouKMG05,conf/secrypt/KellinisP07,True,5
8996,conf/isbi/WilamowskaSH09,conf/www/KawamaeH10,False,8
8997,conf/miccai/ZambalHB06,conf/miccai/ZambalBH08,True,6
8999,journals/ett/Buck02,journals/sigpro/BuckHP06,True,8
9000,journals/bmcbi/GuharoyC10,journals/bioinformatics/GuharoyC07,True,3
9001,conf/ppsn/Arco-CalderonVC04,conf/cec/LuqueQVI09,True,3
9002,journals/concurrency/MartinoMRTV07,conf/wetice/MarcarelliMV09,True,5
9004,conf/alenex/PhanSS02,conf/biocomp/PhanGTS08,True,3
9005,journals/jcb/WanLFW03,journals/candc/WanW00,True,8
9007,journals/sigplan/Clark00a,journals/tcad/TafertshoferGA00,False,8
9008,conf/parco/BuiHCKTG07,conf/icppw/HernandezNCBK09,True,2
9009,conf/se/GehrkeHSNSN07,conf/icinco/KhalguiHMH08,False,4
9011,journals/cacm/JainHP00,journals/dtj/BowhillBBBBCDEFGJKLLMMPSSST95,False,1
9012,conf/globecom/BoukercheR07,conf/globecom/BoukercheRS08,True,4
9013,conf/ifip5-7/TrienekensT93,journals/cii/HvolbyT10,True,4
9016,journals/ieicet/UtsugiOSAMKSKAK08,journals/ieicet/Sagara08,True,3
9017,conf/imr/PlazaSP98,journals/mcs/PadronSP07,True,2
9020,conf/gcb/KohlerS01,journals/nar/WinnenburgBURKH06,True,1
9021,conf/cikm/GoralwallaTO95,conf/tools/OzsuGS97,True,6
9023,journals/twc/WyneSTM09,conf/vtc/WyneCKATM06,True,8
9024,conf/sofsem/Fich05,conf/icdcn/AttiyaEF06,True,3
9026,journals/siamdm/Vince07,journals/jvcir/Vince06,True,2
9027,journals/mansci/PinkerSV03,journals/eor/PinkerSV10,True,6
9028,conf/icip/LiT08,conf/vcip/TourapisSLAA00,True,1
9029,journals/cma/YangW10,journals/amc/ZhangW07,True,7
9030,conf/iccS/GrabskaGS06,journals/eceasst/GrabskaSL08,True,3
9031,conf/micai/Mejia-GuevaraK07,conf/micai/KuriG04,True,7
9032,journals/ijsnet/DuZNGC07,conf/globecom/DuXGC06,True,4
9034,conf/padl/GuzmanCHSR08,conf/iclp/GuzmanCH09,True,5
9035,conf/icpr/PanMSHN10,journals/jsac/SunMZ06,False,3
9036,conf/gi/SchmidtS09,conf/se/0002H10,False,8
9037,conf/iwcmc/MoraesSG06,conf/mobihoc/WangSG08,True,6
9038,journals/amc/NajafiS08,journals/amc/NajafiS06,True,2
9039,conf/csse/BoLXJ08,conf/egov/TauberR09,False,3
9040,conf/iswc/Furness02,journals/ijhci/HoffmanPCNMGF01,True,8
9042,journals/jcisd/WangC98,journals/jcisd/Wang01,True,7
9044,journals/scjapan/KanekoSTT00,journals/amc/KayaE04b,False,6
9045,conf/hci/ReyRNTP09,journals/vr/ReyRTP10,True,1
9047,journals/twc/SongZ08a,conf/icc/Zhang09,True,3
9048,journals/concurrency/Dongen96,conf/cascon/NingDG94,True,5
9049,conf/simutools/RollandRBB08,conf/networking/RollandRB07,True,7
9050,conf/winsys/CarvalhoGVPMR09,conf/winsys/CarvalhoGVPMR09a,True,7
9051,books/mk/WittenMB99,conf/IEEEcit/SuLJB10,True,3
9052,journals/tc/SchuellerB97,journals/tc/ButlerS90,True,4
9054,conf/icinco/SapatyFF06,conf/icinco/Sapaty09a,True,7
9055,journals/corr/cs-DC-0408033,conf/ppam/MaskoTMT09,True,8
9056,journals/csda/QianKN07,conf/icc/QianJZW08,True,2
9058,journals/iwc/RoseB98,journals/ai/Rose93,True,7
9059,conf/IEEEscc/LeeKKP08,conf/cscwd/LeePK07,True,8
9060,conf/gi/KaltzLZ05,journals/icom/KaltzLLHZ04,True,6
9061,conf/chi/KabbashMB93,conf/chi/KabbashBS94,True,6
9063,journals/tjs/DamajD03,conf/imecs/KasbahHD07,True,4
9064,conf/iccbr/WeberRWR05,journals/dke/WeberRR08,True,5
9066,conf/icita/MustaphaIA05,conf/cf/SalapuraBBBCCGGGGHHHHKORTV05,False,1
9067,journals/jis/Pinto08,journals/jis/PintoS10,True,4
9068,conf/infocom/ZeguraCB96,conf/icnp/BhattacharjeeCZ98,True,7
9071,journals/bioinformatics/MirschelSRGG09,journals/cce/Saez-RodriguezKG05,True,6
9072,conf/icde/Eich87,journals/sigmod/DunhamH95a,True,8
9075,journals/gis/Friis-ChristensenLLO09,journals/wi/Lutz81,False,4
9076,conf/kbse/HilliardMMP10,conf/forte/BucchiaroneMPP04,True,1
9077,conf/hicss/QuinnCL10,journals/envsoft/QuinnJCS05,True,8
9078,journals/software/BeckerM01,conf/dgo/Becker04,True,2
9079,journals/paa/BhandarkarLDT06,conf/wacv/BhandarkarCTYRK05,True,1
9080,conf/aaai/LowLA04,journals/jirs/TourassisA95,True,7
9084,journals/tmi/ZhangAYWWMEMG07,conf/isvc/0006TH07,False,3
9085,journals/tosem/SullivanN92,journals/infsof/BoehmS99,True,6
9086,conf/iscas/CarmonaJDER02,conf/nips/CarmonaJDER02,True,7
9089,journals/cacm/Robertson97,journals/mta/Eom00,False,2
9090,journals/tse/HsuBRY91,conf/icsi/HsuBCNRY90,True,8
9091,conf/mm/YehLD08,conf/chi/YehTD04,True,7
9092,journals/algorithmica/Rohnert91,journals/ipl/Marchetti-SpaccamelaNR96,True,4
9093,journals/jcb/ChristodoulakisGIAS07,journals/jda/LemstromNP05,True,2
9094,conf/icann/Graham02,conf/nips/GrahamW94,True,8
9095,conf/iq/ShankaranarayananWZ00,conf/cade/Protzen94,False,5
9096,journals/aamas/SilaghiY09,conf/aaai/MatsuiMSHY08,True,6
9097,conf/icira/YangCZT08,conf/isda/YangZZT06,False,7
9099,conf/wise/SiauL01,conf/jsai/Bekki09,False,1
9100,conf/acg/TomM09,conf/cg/ZhaoM08,False,8
9101,conf/hpdc/TierneyJCHBG98,conf/pdpta/BaileyTG05,True,4
9103,conf/sac/JangSSH05,conf/caine/ShinSB02,True,1
9104,conf/ascm/SatoNI07,conf/issac/InoueS07,True,2
9105,conf/models/BerghC06,conf/sec/WinBMDJ00,False,6
9107,journals/appml/ArcosRM07,conf/ida/GarciaCR97,True,1
9108,conf/ccgrid/CoopermanCHW02,journals/jcss/BabaiCFLS95,True,4
9109,journals/jair/BroekWK08,conf/ecai/MensinkVK10,True,8
9111,journals/jco/WangYZ00,conf/cata/LuttamaguziPSY05,True,5
9113,journals/dm/McDiarmidA94,conf/swat/McDiarmidRSS92,True,6
9114,journals/dm/WangZL08,journals/dm/LinY04,True,1
9115,journals/sigmod/Eich87,conf/bibe/KotamartiRRD09,True,6
9116,conf/wsc/PickardtBHHS10,conf/gecco/HildebrandtHS10,True,6
9117,journals/pr/YangWRYZL09,conf/cvpr/YangLJY08,True,6
9118,journals/tcom/MenonMBR09,conf/globecom/MenonMBR07,True,8
9119,conf/csreaSAM/Smith03b,journals/jcisd/SmithJF81,False,6
9120,conf/sac/RegoBSSF07,journals/cacm/HawkinsFCBC93,False,5
9121,journals/dm/Sahili04,journals/gc/Mosca02,False,2
9122,conf/ercimdl/FluhrSAOBC99,conf/amta/Hong98,False,4
9124,conf/mlmi/FarrahiG08,conf/icmi/FarrahiG09,True,5
9126,conf/aswec/HuhGHLA09,conf/ACMse/YaoE04,False,4
9127,journals/bmcbi/TritchlerPB09,journals/csda/TritchlerFB05,True,2
9128,journals/tip/BoltzDB09,conf/icip/GarciaDNB10,True,7
9131,conf/sas/HofmannKS10,conf/ieaaie/HofmannCVBB88,False,2
9132,conf/cccg/DrysdaleSW05,conf/compgeom/DickersonDMW94,True,1
9133,journals/lre/CalhounCBMJSB10,conf/acl/GildeaJ00,True,5
9134,journals/ir/Robertson02a,conf/ecir/Robertson07a,True,1
9135,conf/iccbr/AuriolCMRK99,journals/ijcim/CrowderHHW00,True,1
9136,journals/tcs/Bennett94,journals/dm/Bennett90a,True,1
9137,conf/ershov/AndersonBCN99,conf/icse/ChanABJNW99,True,6
9140,conf/compsac/LookerMX05a,conf/words/LookerMGX05,True,1
9141,conf/icppw/KimKS03,conf/fgcn/YangKY07,True,5
9144,journals/eswa/ZhangJ07,journals/tods/ItoK83,False,1
9145,conf/icdar/JainY97,journals/dtj/BowhillBBBBCDEFGJKLLMMPSSST95,False,8
9146,journals/pr/SolaTPFS10,conf/ijcnn/Hecht-Nielsen06,False,1
9147,conf/aied/ScheuerMLP09,conf/icalt/LollP09,True,8
